hnit	infinitive
dros	kumwamankhwala
slam	salimoni
pwun	pudding
gwik	maginito
pcop	mpope
myen	Mofananamo
ksen	mpweya
mrap	kapitawo
tfot	kalata
ksus	m&#39;bulu
trok	apamwamba
tloc	rung
zyan	nkhafi
nlun	Lowanimuakaunti
hlop	zakutali
jlin	kalembedwe
lyut	mitambo
hsof	mafunde
fyik	kachasu
klet	ndi
hwof	msondodzi
hlum	ngamila
myet	zofufuzafufuza
klis	kudzipatula
hbaf	yonena
gwac	bulu
hwum	mphekesera
pwik	kaonedwe
pron	ovomereza
myes	pamwezi
mwen	undefined
kfic	kutchuthi
klek	pitani
cwon	chowulungika
lyak	zotanuka
kwon	dictionary
hjam	nkhosa
rwon	utawaleza
crip	ukakhale
zwan	zikuchitika
srok	mkonzi
craf	logwirika
tlok	thanki
brip	gulugufe
tfap	tchati
jwat	amapasa
pros	opaleshoni
psun	malodza
clet	undefined
hbus	nsungwi
dyas	wogulitsa
klun	kudzikundikira
jlit	chimodzi
hdom	kutulo
kron	mpweya
hzam	kupanikizana
cyot	kumvetsera
hmem	Museum
lwam	alifabeti
fras	kuwanditsa
psoc	nkhonya
hgum	chingamu
brek	ananyema
glit	kukhazikika
frun	zowola
gris	aukali
mroc	mikangano
bzit	kangaude
plut	mbatata
glac	umbombo
gzac	kuchulukitsa
prun	sapota
jlet	kalendala
nyim	nomination
tlos	zankhaninkhani
slut	saladi
fwit	maganizoinde
pyen	ofunsira
nlon	mwadzina
dren	amasonyeza
drun	kusakhutira
cyok	kugwedeza
hfop	mpira
ryac	mgwirizano
gzin	mpainiya
hgip	kabichi
tyet	othamanga
hdof	ideophone
hwup	kwambiri
lwek	ndalezo
syec	aphungu
jyak	akomere
mlim	nyerere
fwic	mogwira
gzit	pakati
blas	kudalira
jrin	tsikulililonse
gwak	kumwendo
drik	oddly
prif	variable
jwit	zosiyanasiyana
krip	tsankho
ryot	undefined
nwut	msewu
kcif	mwachangu
jrak	chule
twek	chonchoexessive
psot	chitetezero
pfon	chinkhupule
sluk	gologolo
nlim	maganizoirrealis
ksaf	wosaperewera
glak	chamoto
plen	mgwirizano
kfaf	mpango
kyon	amapezerapo
jlik	Geological
psop	pasipoti
kfis	Kusoweka
fyon	kuyandikana
nram	wachiwerewere
hbuk	biscuit
gras	chizimbwizimbwi
hyos	amantha
flim	filimu
plet	piritsi
rwam	atomu
blis	vanila
zlit	zothandizira
fyut	fastidious
crim	piramidi
hjif	n&#39;kosaloleka
crif	manyazi
lwap	lute
tyon	zakuthambo
mrim	ndikuyenda
drut	ofotokoza
nrim	akatswiri
kruc	kamba
kwam	mlangizi
jrik	Cricket
dlut	potanthauza
pyot	nkhunda
dyon	anatengera
prap	Woyankha
bzin	baji
tyek	kansalu
trec	msungichuma
nron	haidrojeni
pyet	chosindikizira
tsok	kutsamwa
zyin	aakulu
slek	njinga
jyin	zomangamanga
ryas	HIV
zrak	kulunzanitsa
nyas	wovina
gric	kusamuka
zlak	zimaipitsa
tces	tennis
hjun	mphepo
twen	yokhotakhota
kyet	wokhometsa
gwit	msana
kyot	poyambira
fwin	pafupipafupi
tfuc	nsalu
dlet	Directory
pfik	woganiza
bjet	bajeti
trek	strategy
kros	khwatsi
gjit	lumo
gwic	magetsi
frik	ongolankhula
tluc	chopukutira
pruc	kulondera
glic	glacier
krun	kukwanira
bjin	kuneneratu
tlaf	nawo
tfet	wopanga
bras	lateral
dwik	wozengedwa
clec	utsi
cres	Chess
tcef	tcheri
tcom	timapunthwa
nyot	womasulira
tyok	galimoto
cyip	yopambana
grot	mpiru
bris	mafoni
nlam	yobetcherana
slif	sieve
hgos	dzimbiri
swoc	wosakhazikika
jyat	zinatha
slum	Chisilamu
hjes	kalembera
dzat	tiptoe
slun	suspend
nwot	Landilani
gyic	gitala
pfas	kukondera
zyik	nthaka
blen	chonyezimira
hyem	Elm
hnep	scramble
nyut	osokedwa
ryam	puronaunipentopeni
clim	zonunkhira
jret	sharpness
tfon	kunyoza
jwac	Java
hrep	Chinsinsi
dyac	chilolezo
myip	mita
rwis	mitundu
hkem	nyenyezi
nwon	luso
zwin	chiletso
dyis	akale
mrec	mpheta
fyot	am&#39;munsi
mlon	kayesedwe
pfis	ratification
rwot	kumayendapamtundawoyenerapozungulira
hfok	mosamala
glof	gofu
zron	zero
hzip	zipi
hwom	pokhala
bjic	kutafuna
pcim	akwaniritse
hjip	Chip
bwac	yawn
mlos	Mole
mrip	mbiya
bron	Ndisanaumbidwe
ksoc	deduction
cyum	yisiti
jyan	jargon
plim	maula
mwet	manda
ryet	womalizamaphunziro
glik	ulimiwothirira
plap	capitalist
tsif	elasticity
gyak	Shaki
djon	kusakhulupirika
nwun	kusungira
cles	Kuzindikira
dris	kwambiri
hkef	cafe
blus	ambulansi
blap	chikwama
bjak	undefined
klim	grimace
gyac	wasayansi
jyit	equanimity
dzit	amawaganizira
bwak	panja
dyot	wailesi
bwon	nyemba
fris	mwamwayi
klut	amanena
tfek	nyamayang&#39;ombe
nrok	asafe
zyat	lumo
bram	mutter
ryis	yoyambirira
nlip	kambiranani
nros	zosiyana
hcof	kudzivula
tfif	woyandikana
kroc	mzere
hdum	Chiyuda
pses	wolandira
plok	womuyenerera
lyet	disolo
pwek	chonchopegative
kfas	khansa
pwen	chuma
nrun	chikumbutso
clek	kutayikira
pcif	kutsimikizira
glas	Kuvuta
zwit	kulankhulalankhula
kces	kukwanira
crem	ritelo
grap	katengedwe
kwip	adzalowerera
dyut	kuchotsera
crus	wolowezana
gyet	yade
gram	ukali
kyip	buluzi
nyet	timizere
crop	mathithi
glon	galoni
mrok	udzudzu
fluc	bwino
dwic	kupatuka
slec	wofufuza
srec	undefined
blut	tiyanganire
myok	zithunzi
tlek	pulagi
nruk	opatsirana
nwoc	undefined
bjut	squat
hges	pregnancy
twoc	golosale
kyos	chikominisi
mrek	Timasangalalanso
clip	contrition
pwok	chonchoprosecutive
dwot	wolamulira
zyac	kumangoganizira
jlic	Kanema
slop	slipper
ryip	njila
psim	oyerekeza
byet	ulova
cyop	chizolowezi
rwun	muyeso
blop	babu
syok	wochirikiza
klos	chlorine
lwot	mankhwalaenaake
byic	mabakiteriya
lyik	yomata
blok	tizilombo
jlac	feign
bret	mamvekedwe
krif	katulutsidwe
blet	kuvina
nruc	mkodzo
tsus	adyo
dyak	opeza
tcem	mbano
cyoc	yesa
trep	sitiroberi
dlun	kuipitsidwa
hlup	Album
hbep	mpira
praf	kuberanakwazaluso
pwis	participle
grek	garaja
kruk	Bwino
hfof	phosphorous
rwut	structural
myam	maseweraolimbitsathupi
krec	Kireni
jras	womanga
zrik	awadziwitse
blam	ndinkakonda
klip	mmisiri
hwef	zaulere
zlac	nthochi
gret	jenereta
lwuk	nthiti
nyek	faifitambala
blos	basi
sles	othana
tlif	matailosi
kses	soseji
mwot	tomato
lyot	magalimoto
tsom	potaziyamu
brut	pafupifupi
djap	ajebura
hjok	generic
kfen	Zikhulupiriro
pcok	kuwala
bzut	kuwasuntha
syek	ulova
mruc	mbozi
bwas	osatsegula
klif	kashiamu
rwet	kutalikale
srif	mbiriyomangika
hwem	sipekitiramu
syom	sodiumwochuluka
tyos	trasti
jyic	zigaŵenga
hguk	mphonda
dwun	khwinya
swip	kukwera
tlec	MafunsoChongani
blaf	kugwiriridwa
tsem	kulibeMulungu
mloc	polojekiti
gyot	makonzedwe
trop	kafukufuku
rwap	miyeziitatuiliyonse
hjep	jenda
pyim	Platinum
dlon	numberwapawiri
pcep	m&#39;mapapo
twuk	otsukirandikupha
tyec	opatsidwa
syup	wapamwamba
trom	trolley
nyip	kwanuko
glis	mafuta
gjik	impso
hjos	sizikugwiridwa
hjuc	abe
swek	undefined
psek	Arsenic
twok	zowerengera
tsep	chiwala
slos	zokomera
nwim	imalandirawosonyezakutin&#39;zoonamaganizo
tlop	tablecloth
trus	yovutayi
pwot	mumalo-zanachala
djot	chitayiko
nloc	snub
mwon	m&#39;Chimandarini
hjek	Wokwerayuadapambanapo
crom	kugwirizana
myon	chibayo
twec	situate
ryek	roketi
dlic	lopeza
kwet	yendamomyata
bwen	akamakonda
plon	gawo
syon	Pant
djis	digito
byut	hule
hyep	chikope
dwon	opendekera
byis	chikumbumtima
brec	eyebrow
cyec	kuyetsemula
hwop	Watt
clus	oseketsa
kfun	kukhalamo
nwum	Chihindu
fyim	othawakwawo
cwos	yolumikiza
tfoc	undefined
pwon	mapuloteni
sraf	undefined
hbom	masanzi
gyen	jini
drim	oyambakumene
trem	accoutrements
tsup	limaphwanya
slok	Sociology
kwoc	sikwashi
bwam	oponyamavoti
mlok	sayenda
kyen	dera
hmop	zoyendaphiri
rwek	retrospective
kfup	kyubu
grok	karoti
drap	undefined
lwis	maselo
ksuc	yowerengera
tsop	kununkha
kyok	mkhaka
nroc	chisembwere
jlot	zosungunulira
psof	mankwala
hgif	amakopeka
kfim	zamchere
psos	olimbitsa
pfen	yachinsinsi
kcom	zachuma
krom	koma
tluk	wriggle
hyom	ayodini
nwuc	zoyendakutsikatsika
gjac	padera
pcom	ngolo
dzic	mlengi
grun	kudzitama
dzot	mwiniwake
hzek	manganese
kfot	kiyibodi
jlas	wosadalirika
lyim	osankhika
jyen	yen
pcaf	zolemba
rwip	kusewera
blip	Baibulo
kyoc	causation
lyon	chilonda
flis	inflected
nrif	chikudya
kfam	kwantamu
swes	juzi
lwon	zamoyozinachita
drec	kung&#39;ambika
gjap	spa
lyec	liniya
tyom	antimony
pwuk	chonchosuperessive
flaf	alpha
myim	m&#39;thupi
pcek	kusowetsa
bjac	moŵa
bzac	abridge
bzak	sock
twes	TV
dwut	zopelekedwa
ksom	chilengedwe
lyis	zankhalango
lwim	zotayidwa
ksok	horoscope
sruc	igwirikemofulumira
dlif	dolphin
byik	wakupha
tfec	malo
hjaf	nyama
ryok	protocol
dwis	woipa
jlon	m&#39;matumbo
brus	malamulo
gjak	Way
lyip	yachipatala
ryem	Analandira
href	rarefied
prok	firiji
slep	undefined
dret	iteration
kluk	m&#39;mabwinja
dlis	mbaliyapadera
kfip	zosavomerezeka
mlec	kutikita
pfif	mfundo
nrec	imalandira
pfet	leaflet
hzoc	chimayambitsa
dlam	Choncho
nlec	Anthropology
kluc	chokoma
dyet	sedani
tyif	transitive
krus	mantha
nluc	mpendadzuwa
lyun	pakulewa
zrot	extradition
ksif	tisalembe
psif	umuna
crup	zimalowana
fret	opeza
grut	invert
ksec	Mnzanga
jric	ulendo
mrop	mayikirowevu
srus	adzawathamangitsa
gyas	hairdresser
floc	folklore
plek	capillary
nwop	matako
nrom	Mtsogoleri
twos	uchigawenga
lwok	chiphiphiritso
dwet	popitanthawi
slem	sublimate
grip	Grill
gwas	Oo
kwok	cobalt
gwon	oat
hdop	zoyendapamtsinjepa
glam	anus
bwot	Bovine
bren	matumbo
byot	kanema
bjik	kunyanyala
kwim	mafunsookhudza
cwek	umodzi
grif	zigawenga
hgem	magnesium
hyes	kuzindikira
fram	mankhwala
nwos	undefined
ryap	musanjenso
cwim	kudalirika
klep	kelp
psec	reimburse
djic	padzikolonse
kfut	Nthawiyofikira
crep	Hamburger
frim	LingaliroLovomerezeka
gjas	azinyadira
hdef	madebiti
ryum	ureniamu
pluk	ganizilani
krop	amayang&#39;anira
nraf	wokhoma
tyes	Integrated
plip	opine
hgom	gamma
hgus	koyefishienti
cwuc	chotenthetsera
zret	kuchotsera
nles	katswiri
trof	intransitive
hmof	msikawo
hzim	bismuth
dzac	odyera
psok	kalata
blon	mgwirizano
djet	digress
ksum	shareholder
mrup	tizilombotoyambitsamatenda
clif	helix
cloc	morphological
tfes	caterer
gjis	jinzi
jren	mayikidwe
tlep	Nawonsoachichepere
kcup	coupon
glot	Voteji
glut	Chiwerengero
srep	Intaneti
nwes	Investor
ksef	×ray
bzis	chitupachavisachikapezeka
frut	zomangamanga
nyuk	Firefly
dyik	chowunikira
plec	splice
brom	bromine
plop	palladium
zlik	Kunsonga
flut	Volt
ksop	zodzikongoletsera
gjun	kudzikongoletsa
kfok	hiccup
hpof	Mbuliwuli
hzuk	Zoo
nyoc	wokhala
jwak	maseŵeraayoga
brim	barium
kles	akutulutsan&#39;kukudulamutu
mwam	eya
fwik	firework
djas	jazi
dyim	zomvetsera
tsum	tungsten
drip	dribble
lyaf	alimony
prom	mapulogalamu
nrup	Muzifunsa
hfes	reflexive
rwaf	chrysanthemum
dlen	zolembedwa
byas	katemera
fron	heroin
dluk	kusagwirizana
dyun	ama
flap	foda
kfet	cathode
dlim	maganizo
prek	magalimoto
syoc	chithunzithunzi
slus	screen
nlos	anticlimax
mlen	selenium
pres	kotekisi
hlof	sulufule
nlek	panopazoyenererapentopeni
gwot	ndege
mwip	wabodzayo
klop	cockroach
kwom	chromium
hl6t	lita
nwec	Komabe
glip	ozungulira
nrop	kopelekamalipiro
crum	timadzi
dlep	mapulogalamu
frot	perforate
bwoc	zonyozazimayenda
fwis	lotetezaufuluwaakazi
djok	conjugate
draf	modernize
trum	monyanyira
graf	aligorivimu
lwes	laser
mlem	millimeter
flen	Flex
zlot	anode
swok	snuggle
klec	undefined
pwim	mwakanthawi
htuf	nsomba
fyis	fakitale
lwet	tilinazo
mrem	mainframe
jwic	rejuvenation
droc	demonstrator
clem	helium
dzik	nzeru
psem	plasma
hjom	khromozomu
rwuc	ordinal
tyus	inteja
klom	kilometre
hfos	fax
nwek	chibadwa
jrap	screwdriver
zwas	Appetizer
bwok	burokoli
dwap	adaputala
syem	sipamu
blek	vekitala
tlus	Msampha
pyif	mosadziwika
cwoc	chabwino
mrep	ampere
hbem	vitamini
hxan	pakhomo
hxut	subsidize
hk6m	Cadmium
hxin	simultaneity
txin	titaniyamu
kxin	undefined
klum	copulate
xlis	hourglass
hqak	syntactic
hxat	zilandiridwenso
hxik	Em&#39;buku
hxas	kuntchito
bxon	boron
dxin	undefined
hxit	ndege
tlum	tellurium
txit	tsikulomalizira
kxat	oxidize
hvik	agwirizane
nluk	analogi
nyem	centimeter
hm6t	molybdenum
hl6m	lifiyamu
ht6t	matumizidweophatikizikaamawu,nyimbondizithunzi
xlit	calorie
ryop	loboti
pxas	pharmacist
hxak	ntchitoyakunyumba
lwif	locative
grim	logarithm
hqat	mantis
qlit	zachilengedwe
xlik	sophisticate
mlep	Chinsinsi
hqit	mpweyawapoizoni
kxim	kilogalamu
hxen	renter
hxot	unadyamopitiriza
kyif	copier
fwet	Freeware
txet	kagawo
hs6n	yotsatana
hxet	eavesdrop
xrat	tsitsi
hqan	impound
hr6t	iridium
bxat	bandiwifi
dxet	kompyuta
hxis	kwakukulukwambiri
hxok	headquarter
hxek	misplace
srem	cerium
hp6t	partitive
pxik	chonchopartitive
kxet	makaseti
pruk	supamaketi
hvit	maganizo
xlin	olumikizidwakumakina
frip	kubisa
hvep	overpay
hxon	synchronize
kxit	azipeza
hqin	unakonzedwa
tr6n	sitiriyo
ht6n	fastener
hvat	adziwitse
sl6s	Celsius
hn6n	Neon
ts6t	pompopompo
hvin	streamline
pxat	manyuzipepala
myoc	gawo
ps6s	pasitala
bwek	chikwama
dlok	dilakisi
fraf	makhomaoteteza
hr6k	bokosilo
txat	nthawiyankhomaliro
hqon	oregano
pxun	nyukiliyazobasi
ks6n	kaphatikizidwekamakompyuta
slef	escalator
xrit	Oyang&#39;anirapamadzi
hvut	kusowapoponda
xrim	yttrium
hx6t	augmentative
hqum	lolowera
hl6n	antchito
gron	argon
pxan	zotsatsira
hvac	chotsukirambale
xlan	kudalirana
txon	timaganiza
xrik	akonzanso
hxap	chikwama
hxac	yambitsaninso
xyat	chiwindi
cwep	malipiro
hxos	torus
txif	typeface
qlat	malonda
txot	m&#39;mam&#39;dzinja
hxam	milligram
pxis	mapikiselo
pwif	chithunzithunzi
txam	tantalum
myek	thermodynamic
hbop	thyolandikulowa
hqot	solute
xlic	chikuku
gxit	kupululutsa
hvan	yozimitsamoto
glim	gallium
pfop	tumphuka
hzum	zirconium
xlon	hotline
qlin	osalunjika
kxam	scandium
blim	beryllium
kxik	sintha
nr6n	minyewa
hpef	predicative
hruf	rauta
kxan	factorial
hxic	Chinthu
xlip	volebo
dyek	yesa
hxop	wotchi
qrot	nyutironi
nwip	niobium
hs6t	chimbuzi
grem	germanium
tles	metalloid
hp6k	chonchoprolative
qyin	pakuleka
txak	maantibayotiki
mlun	immobilization
txan	actinium
xran	wasayansiyazakuthambo
dres	decompress
tr6t	zakuthambo
hk6t	octet
hxus	lotsegukagwero
xlat	chianimphikawosweka
mraf	mpikisano
ts6n	m&#39;makasupe
ht6s	sathakulankhulabwinobwino
nlif	ionize
txut	notability
hm6n	emitting
kxis	zithunzi
xrin	likufa
xren	womweukulozera
bxak	Bookmark
pfos	ovomerezaakuti
hvis	ndowe
hd6n	chimenechachititsa
brum	boardroom
hqis	chauvinist
hk6n	kulemba
xyit	kosangalatsachinsinsi
xyin	chachiwiri
hxun	tisapezeke
hvas	maudindo
glok	Blog
hvak	meandering
pxit	ipadiresi
hvet	pafupindi
xram	safflower
hc6n	obviousness
qran	Koran
zyen	xenon
hqas	kulumbirapa
bzas	blase
hj6n	simunthu
hnof	nonremittal
txas	opanga
hbum	Chibuda
ts6s	mkangano
pxin	zosakaniza
hr6n	loonetsa
hxim	m&#39;machilimwe
dxit	m&#39;mayozizira
hxaf	zimakumba
nlus	houseplant
txap	udindokapamwamba
vrit	ghostwriter
kxak	powabweretsa
bxin	thupi
hqik	raincoat
hxes	hedzi
hxif	hypnothize
xras	paola
pl6k	paralegal
dxat	rashness
hxip	oteteza
vrat	akabudula
hqek	reshaping
qrit	polarity
pxot	positiofesi
hxom	chosamangamakalata
hqic	ndemanga
lwun	buluuJean
hp6n	kusasitsa
dxan	yodalira
xrak	ntchitowosewera
dxak	ngozi
hven	muli
mwap	azithunzithunziMzere
qlan	mtunduakhungu
xros	undressing
srom	ChipindaCowonetsera
hc6t	kumacheza
qrat	mozondoka
hn6t	chopinga
hqet	webusaiti
fres	fundraise
froc	forging
xlak	hyperlink
vlat	volubility
dvan	Atatuluka
gxin	akugonjetsa
ryes	wolandiraalendo
kxot	zolumikizira
xyan	KudulidwaKwamalile
vlan	wotsatsa
ryom	thoriumatomu
hluf	ukalamba
hquk	bayani
lyum	thuliumatomu
tyem	terbiumatomu
hp6m	praseodymium
txic	tsambakunyumba
mros	pagalimoto
dyam	rhodiumatomu
pc6n	numbermayesero
nyos	MakalataObwera
pyek	pulojekita
kxon	krypton
hxuc	posunga
qrik	chonchocentric
xwin	osadziwa
kxic	chida
hvot	flowchart
dxot	yogurt
hqut	fufuzanikuchokera
pxen	departmental
drok	cholingachoyambitsa
flon	foniyam&#39;manja
txos	mawupakati
hqok	chonchooblique
xwik	chonchowodwala
hx6n	prehodiernal
txik	cholozerachala
hqen	sender
mlap	yaumbanda
hvun	suasion
hvon	zisathe
vran	makalatachonyamulira
pfes	pulofesa
pwip	ndakatulo
hqam	kulimbitsathupi
gxat	kumbali
ks6t	causative
vrin	recruiter
kxip	kopanirabolodi
sr6n	disapproving
vlit	evaluative
tyup	mzinda
mrom	morpheme
xron	headphone
gxak	wapatali
hrof	trojankavalo
xlas	analumala
dzet	redecorate
txac	Pololera
xrot	makuponi
txis	donthomasanjidwewo
syif	mayunitsisi
xrac	N&#39;zosadabwitsa
brif	mtengobayinare
dlos	modalnkhani
txun	zikhumbo
dvat	zoipamtima
psom	dzanjayoyamba
gjek	chirichonsengati
nlem	botololamisa
qret	sitoloritelo
txip	mfundopatatu
dlek	payekha
lwut	otayapanopa
dxis	kwambiri
hs6m	cesium
vlak	railcar
hn6m	netium
kxap	makatoni
bxan	chichokereni
myem	mweziwaMay
gxik	ufulu
hxoc	mphamvumpweya
xrok	kuntchito
kr6t	chithunzi
txok	basi
hxep	skateboard
srop	yamakono
pxak	zilembozazikulu
hk6k	wowerengekanyimbo
hl6k	eulersnumber
pyom	poloniumatomu
xyam	thalliumatomu
hvic	achilendo
lyok	choncholocative
xlot	zatchatchatcha
txen	restatement
kxac	counterattack
qrak	strikebreaker
hbup	dziwelosambirira
txuk	derayochepa
tsef	tapered
bxit	ukondekhamu
ksem	Ndikuwerengako
byim	rubidiumatomu
hvam	vanadiumatomu
lw6n	lanthanum
frum	fluorineatomu
nyom	neodymium
mlom	numbermultal
kxas	Makonda
xret	terabyte
hs6k	kundimulaigal
frus	corroding
gxan	Wayjenda
vlas	vocalizations
glet	mpweyango
hvim	pulogalamuyowongolera
bxip	bitmap
qrin	nyenyezijenda
bvak	chonchoabessive
pxon	ajambule
dvik	chonchoadessive
dvek	chonchoagentive
hlef	wothandizilachoyambitsa
kwek	mlandu
kxen	wambajenda
ht6m	mawonekedwetikalemba
tsuf	transnumeral
hf6n	fining
tc6t	chinthumwachindunji
gvik	chonchoergative
gxon	kugawikana
ksep	cholandilira
vyin	filimuzisudzo
pyos	mawuchabe
hnef	amaliremneni
xwit	chinthuchachikulu
hqim	maganizognomic
jlak	generalization
vrik	tinthuyomaliza
qyan	kungoganizagulu
kxaf	kuwalakumayendera
xyic	njirayofuna
qyit	mfundoyovuta
hvek	chonchoevitative
bvik	chonchosubessive
hzes	chonchowogwidwa
prus	kompyutavirus
ples	purosesa
pxif	wapolisi
dvak	choncholative
brun	woyendera
tsi_k	chonchoantessive
tyum	rutheniumatomu
vyak	chonchoadverbial
pxim	ndunayayikulu
syum	strontiumatomu
sy6n	suspiciousness
hy6n	zamoyojenda
pxac	chimwemwemowaganizira
vlin	galimotojenda
qwin	jendamchere
hr6s	kutumiza
tf6n	tona
xris	wosutamawonekedwe
hw6n	kutukwana
xlen	wapakamwanauni
pyec	spreadsheet
vlim	kukumbukirapafupifupi
bres	mawupurosesa
hqip	mtambokompyuta
vlic	makinapafupifupi
pfam	spammer
dyap	chilankhuloyachiwiri
txek	nthmuzu
dxen	migodideta
byip	ntchitomunthu
hs6c	chikhulupirirokudzikonda
txim	kunena
hb6t	kusinthachochitika
hdem	dzinaankalamulira
dxon	chochitikamosiyana
lwaf	kung&#39;animagalimoto
sl6t	crastinalyomangika
xyik	floppylitayamba
fyif	mawureflexive
bvin	chilengedwejenda
hm6p	mavabodi
tfip	transitivemneni
jlen	m&#39;derajenda
xrap	wovulidwa
tc6n	kafukufukujenda
sl6n	lusojenda
xrek	choyambitsawodwala
xwan	umbonijenda
dxif	videoconference
dyip	mawuzotsalira
zrek	chonchoexocentric
hvuk	zingakumbutsewakufayo
xwat	perfectivekale
hr6m	rhenium
txaf	zinayambitsa
hmef	chabemneni
tx6t	mkonzilemba
txes	gulunauni
bvat	kuzunza
bvuk	chonchoabsolutive
ry6t	radian
vlis	chenichenipafupifupi
qren	mapulanetijenda
gvak	chonchokalembedwe
bxok	dazi
mrum	computer
ps6t	opareting&#39;isisitimu
hfom	phoneme
tlem	kuwerengakukumbukirakokha
pwam	mapulogalamuaukazitape
kfif	pakatibenefactive
qwit	rationality
nlaf	khazikitsa
nwok	chonchoassociative
dzas	dissatisfy
swuk	nkhaniyokomakwambiri
syos	mwachidule
kr6n	magetsiinawadutsa
dvin	zopandamoyojenda
pxom	maganizopropositive
vris	mawureciprocal
rwos	aerosol
dr6t	distractor
ht6k	telefoni
slaf	ochezera
lyuk	mzeramotsatizana
qras	mabwana
ty6n	teminal
gwet	posachedwam&#39;tsogoloyomangika
hp6s	mawuapplicative
tsof	mawuantipassive
ht6p	continutivembali
hn6f	maganizonecessitative
pfip	chabeparticiple
glap	Toolbar
sy6k	mzeraexistential
qyat	wowalakwambiri
hy6t	kalembedwechinthu
vyan	Popereka
sluf	numbersingulative
dvit	Kutalikakwambiri
qyak	singlekanthumneni
bzik	sayansi
xlet	digirichapamwamba
hqap	panopaparticiple
qwat	kuchulukakwamankhwala
qyik	connectivetinthu
sr6t	madzimadzisupercritical
hfem	epentheticmorpheme
tl6t	tsogolokutaliyomangika
mrif	maikolofoni
pcuk	chonchopostpositional
tfim	kupezamwachisawawakukumbukira
fwim	ethium
ly6t	mgwirizanoallocutive
hvap	mpukutukapamwamba
hfep	frequentativembali
bvan	distributivepuronauni
fyun	akuyandamanumbermfundo
xyas	erasing
hvif	mnenimwamatapo
xyis	Kalechabeparticiple
tl6n	chapakatiprocessinggulu
tfok	locativechonchombali
qwan	wokondakufunsamafunso
