hnit	infinitive
hzun	зөрүүд
mric	булчингийн
gjat	магнитудын
hros	цэвэрлэгч
zrac	аймхай
tros	шарсанталх
myus	хулгана
dwac	яриа
byak	ямааны
htef	захиалга
hfek	цэцэглэнхөгжиж
dzan	ногдуулах
nyon	нэрньүлмэдэгдэгч
zrit	албанёсныбүртгэл
pcos	спорт
hjec	хайлмал
dlas	устгах
mras	дээвэр
mram	ашигтмалтмалын
cwut	эвлэрэх
hbok	нугас
swun	саван
dwak	хүүхэлдэй
plif	Вилла
slon	оёдлын
tfut	баярхүргэе
djac	нэгтгэх
hjas	тасланзогсоох
kric	туулай
kwot	дамжуулагч
gzan	баталгаа
clot	тоглогч
ksek	шавьж
psam	маяг
mwut	шаршувуу
htem	байнга
clon	хийл
dzin	оршинсуугч
rwim	тустус
hyof	ашигтай
dron	луу
dwit	сонсголыннотлох
sroc	экспортлогч
hzot	дуусгаварболох
djik	хоргодон
kfik	таг
ryun	зохицуулалт
hmes	хотындарга
rwac	техникхангамж
sruk	циркийн
sros	цөөнх
bzan	бослого
kset	найралхөгжмийн
bjon	гахайн
hjut	хязгааргүй
tfen	хамгаалах
zwac	Султалнь
dyin	зөвшилцөл
myis	хөгжимчин
mlis	сэтгэцийн
pret	хангалтгүй
tsek	архитектор
hlom	Лимон
ksos	ханиалга
crok	толгойөвдөх
flin	төрөлтийн
mrun	мужаан
swec	Санамсаргүй
syuk	халбага
blun	Шаар
tcep	шохой
fric	сэргээш
rwik	босоо
rwen	урьдчилансэргийлэх
flet	inferentialнотлох
pfac	хэвлэлийнгазар
srek	цуу
tfun	туннель
pwet	эндүүрэл
gyik	математик
fwot	хатах
lwin	тэнцвэртэй
jwin	элэгний
bwik	sublativeхэрэг
hdup	дүрэх
hnop	монополь
bwic	шумбагчонгоц
ryen	үлхамааран
hcem	газархөдлөлт
hbos	лабораторийн
nrek	ажилтан
ryim	хэмнэл
nyic	тайлбарлах
dwas	Элчинсайдыняам
rwok	хурцдах
kram	чадваргүй
ksim	тунхагсэтгэлийнбайдал
clok	шоколад
pcec	эрх
nyis	аглагч
tyoc	тохиолдол
grak	зурлага
zlat	бээлий
hjuk	өвдөгсөгдөн
trif	газарзүй
djit	Системтэй
pson	дийлдэшгүй
mwis	хөрөнгөоруулалт
cwec	хэламаар
hdek	шашныбус
blik	бүргэд
sloc	сэтгэлзүйн
brap	хэрчим
jlat	дээрэмчин
dros	тунг
slam	хулд
pwun	курс
gwik	соронзон
pcop	насос
myen	адил
ksen	хүчилтөрөгч
mrap	мастеруудад
tfot	гэрчилгээ
ksus	бөөгнөрөл
trok	дэвэргэсэн
tloc	rung
zyan	сэлүүр
nlun	нэвтрэх
hlop	дуран
jlin	зөвбичгийндүрэм
lyut	үүлэрхэг
hsof	аялж
fyik	виски
klet	харьцангуй
hwof	бургас
hlum	тэмээний
myet	сонирхогчийн
klis	тусгаарлах
hbaf	намтар
gwac	илжиг
hwum	цууүг
pwik	хэтийнтөлөв
pron	дэмжсэн
myes	сарбүр
mwen	бодлыг
kfic	амралтын
klek	дарах
cwon	зууван
lyak	уянхатан
kwon	тольбичиг
hjam	сонирхогчийн
rwon	Солонгийнөнгийнхавтастай
crip	үүгээр
zwan	гарч
srok	редакцийн
craf	биемахбодийн
tlok	сав
brip	эрвээхэй
tfap	зураг
jwat	ихэр
pros	үйлажиллагааны
psun	Omen
clet	золгүй
hbus	хулсан
dyas	Дилер
klun	хуримтлал
jlit	саналнэгтэй
hdom	хардарсанзүүдшиг
kron	нүүрстөрөгчийн
hzam	саатал
cyot	сонсогч
hmem	музей
lwam	цагаантолгой
fras	тарсан
psoc	цоолтуурын
hgum	бохь
brek	тоормосны
glit	тогтвортойбайдал
frun	ялзрах
gris	түрэмгий
mroc	үрэлтийн
bzit	аалз
plut	төмс
glac	шунал
gzac	үржүүлэх
prun	эргэх
jlet	хуанлийн
nyim	нэрдэвшүүлэх
tlos	ихнаяд
slut	салат
fwit	нааштайсэтгэлийнбайдал
pyen	програмууд
nlon	нэрлэсэн
dren	харуулах
drun	сэтгэлханамжгүй
cyok	мөрөөхавчлаа
hfop	хөлбөмбөгийн
ryac	түншлэл
gzin	анхдагч
hgip	байцаа
tyet	Атлетик
hdof	ideophone
hwup	үнэлжбаршгүй
lwek	хөшүүрэг
syec	сенатор
jyak	зохицох
mlim	шоргоолж
fwic	үрдүнтэй
gzit	жирэмсэн
blas	хамааралтай
jrin	өдөртутмын
gwak	шагай
drik	хачин
prif	хувьсагч
jwit	олонянзбайдал
krip	ялгаварлангадуурхалт
ryot	awed
nwut	явганхүний​​зам
kcif	идэвхтэй
jrak	мэлхий
twek	exessiveхэрэг
psot	цагаатгал
pfon	хөвөн
sluk	хэрэм
nlim	irrealisсэтгэлийнбайдал
ksaf	хомсдол
glak	галтуул
plen	тэнцвэрт
kfaf	ороолт
kyon	ашиглах
jlik	геологийн
psop	гадаадпаспорт
kfis	оронтоо
fyon	уртхугацааныбонд
nram	ёссуртахуунгүй
hbuk	жигнэмэг
gras	транс
hyos	түргэнсэтгэдэг
flim	кино
plet	таблет
rwam	атомын
blis	ваниль
zlit	ДОХ-ын
fyut	нягтняхуурханддаг
crim	пирамид
hjif	хуульбус
crif	shyness
lwap	товшуур
tyon	одонорон
mrim	Maze
drut	тайлбар
nrim	тэтгэлэг
kruc	ястмэлхий
kwam	зөвлөх
jrik	крикет
dlut	илэрхийлэхэд
pyot	Тагтаа
dyon	дасанзохицох
prap	оператор
bzin	тэмдэг
tyek	гурвалжин
trec	нярав
nron	устөрөгчийн
pyet	хэвлэгч
tsok	багалзуурдажалах
zyin	архаг
slek	унадагдугуй
jyin	инженерийн
ryas	дамжуулах
zrak	тэнхрэх
nyas	бүжигчин
gric	шилжилтхөдөлгөөн
zlak	зөрчсөн
tces	теннисчин
hjun	салхитай
twen	нэхэх
kyet	цуглуулагч
gwit	нуруу
kyot	хөвч
fwin	давтамж
tfuc	Суурьмашин
dlet	сан
pfik	сэтгэгч
bjet	төсөв
trek	стратеги
kros	кварц
gjit	хайч
gwic	өөрчлөх
frik	онолын
tluc	алчуур
pruc	эргүүл
glic	мөсөнголын
krun	бүрэнбүтэн
bjin	таамаглал
tlaf	оролцох
tfet	үйлдвэрлэгч
bras	хажуугийн
dwik	шүүгдэгч
clec	яндангийн
cres	шатрын
tcef	интор
tcom	алдах
nyot	орчуулагч
tyok	ачаанымашин
cyip	давуу
grot	гичийн
bris	утасгүй
nlam	дуудлагахудалдааны
slif	шигшүүр
hgos	зэв
swoc	Тогтвортойбус
jyat	дампуурсан
slum	Ислам
hjes	хүнамынтооллого
dzat	tiptoe
slun	түдгэлзүүлэх
nwot	тасралтгүй
gyic	гитар
pfas	хэвийсэн
zyik	цайрын
blen	гялалзсан
hyem	хайлаас
hnep	тэмцэлдэх
nyut	сүлжмэл
ryam	төлөөнийнэртэмдэгт
clim	амтлагч
jret	хурц
tfon	элэглэх
jwac	жава
hrep	жор
dyac	франчайзын
myip	метр
rwis	арьсөнгө
hkem	сүүлтод
nwon	инновацийн
zwin	хориг
dyis	Дундадзууны
mrec	боршувуу
fyot	тайлбар
mlon	хэмжих
pfis	соёрхонбатлах
rwot	тойрогзамд
hfok	frugal
glof	гольфийн
zron	тэг
hzip	зип
hwom	оронгэргүй
bjic	бохь
pcim	биелүүлэх
hjip	чип
bwac	эвшээх
mlos	мэнгэ
mrip	ваар
bron	үрхөврөл
ksoc	хасалт
cyum	мөөгөнцрийн
jyan	Захиалгань
plim	харчавга
mwet	оршуулгынгазар
ryet	төгсөгч
glik	услалтын
plap	капиталист
tsif	мэдрэмж
gyak	акул
djon	анхдагч
nwun	цагаа
cles	бодитбайдал
dris	улам
hkef	кафе
blus	түргэнийтэрэг
blap	түрийвч
bjak	экстазын
klim	ярвайлт
gyac	эрдэмтэн
jyit	бусдадалагчлалгүйхандах
dzit	бодит
bwak	гадаа
dyot	радио
bwon	буурцагны
fris	албанбус
klut	бодох
tfek	Steak
nrok	азотын
zyat	сахлын
bram	mutter
ryis	танилцуулах
nlip	дүншинжилгээхийх
nros	ялгаатай
hcof	хувцастайлах
tfif	урамшууллын
kroc	суваг,шуудуутатах
hdum	еврэй
pses	хүлээнавагч
plok	бүрэлдэхүүн
lyet	линз
pwek	pegativeхэрэг
kfas	хортхавдар
pwen	ломбардны
nrun	сануулах
clek	урсгал
pcif	vindication
glas	нарийнтөвөгтэйбайдал
zwit	дуугардаггүй
kces	хүрэлцээ
crem	Жижиглэнхудалдаа
grap	шүүрэх
kwip	оролцох
dyut	хөнгөлөлт
crus	шатлан​​захирахёс
gyet	хаш
gram	snarl
kyip	гүрвэл
nyet	Бичигт
crop	хүрхрээ
glon	галлон
mrok	шумуул
fluc	чөлөөтэйярьдаг
dwic	хазайлт
slec	судлаач
srec	минутанд
blut	бооцоотавьжээ
myok	мозайк
tlek	залгуур
nruk	халдварт
nwoc	үүнээсхойш
bjut	суулт
hges	жирэмслэлт
twoc	хүнсний
kyos	коммунист
mrek	гайхуулах
clip	contrition
pwok	prosecutiveхэрэг
dwot	дарангуйлагч
zyac	preoccupation
jlic	хиймэлдагуулын
slop	гэрийншаахай
ryip	пропорциональ
psim	ойролцоо
byet	ажилгүй
cyop	хобби
rwun	шалгуур
blop	чийдэнгийн
syok	дэмжигч
klos	хлорын
lwot	хлорид
byic	бактер
lyik	наалттай
blok	биологийн
jlac	feign
bret	байтын
krif	шүүрлийг
blet	балет
nruc	шээс
tsus	сармис
dyak	дунданги
tcem	хавчаар
cyoc	хэцүү
trep	гүзээлзгэнэ
dlun	бохирдол
hlup	зургийнцомог
hbep	бейсболын
praf	зерчих
pwis	participle
grek	гаражийн
kruk	туслагч
hfof	фосфор
rwut	бүтцийн
myam	гимнази
krec	кран
jras	гүйцэтгэгч
zrik	мэдэгдэх
blam	латин
klip	бичил
hwef	цалингүй
zlac	банан
gret	генератор
lwuk	хавирга
nyek	никель
blos	автобус
sles	бичигзохиолыгхянагч
tlif	хавтан
kses	Хиам
mwot	улаанлоль
lyot	авто
tsom	калийн
brut	виртуал
djap	алгебр
hjok	ерөнхий
kfen	үзэлбаримтлал
pcok	оптик
bzut	budge
syek	ажилгүйдлийн
mruc	Катерпиллар
bwas	вэбхөтөч
klif	кальцийн
rwet	алсынөнгөрсөнцаг
srif	түүхэнцаг
hwem	спектр
syom	натрийн
tyos	итгэмжлэгдсэн
jyic	барьцаанд
hguk	хулуу
dwun	үрчлээний
swip	баяжуулалтын
tlec	Шалз
blaf	хүчингийн
tsem	Атейзм
mloc	хяналттавих
gyot	нөхцөлт
trop	шалгалт,илрүүлэлтийн
rwap	улирал
hjep	жендэрийн
pyim	цагаан
dlon	хосдугаар
pcep	уушигны
twuk	угаах
tyec	хаяг
syup	мундаг
trom	тэргэнцэр
nyip	ороннутгийн
glis	бензин
gjik	бөөрний
hjos	хараахяналтгүй
hjuc	өлгий
swek	хэтихачаалалтай
psek	хүнцэл
twok	статистикийн
tsep	царцаа
slos	социалист
nwim	мэдрэхүйннотлохсэтгэлийнбайдал
tlop	ширээнийбүтээлэг
trus	маргаантай
pwot	уяа
djot	хурдас
nloc	snub
mwon	Мандарин
hjek	Моринтойруулгын
crom	хамтранажиллах
myon	хатгаа
twec	situate
ryek	пуужин
dlic	ногдолашиг
kwet	Тэшүүр
bwen	хийүзэгдэл
plon	хувь
syon	хахуульдэлгэрсэн
djis	дижитал
byut	гичий
hyep	зовхи
dwon	диагональ
byis	ухамсарт
brec	хөмсөг
cyec	найтаах
hwop	ваттын
clus	инээдтэй
kfun	эзэмшлийн
nwum	хиндуйзм
fyim	дүрвэгч
cwos	явагч
tfoc	twinge
pwon	уураг
sraf	өөрөөсэтгэлхангалуун
hbom	бөөлжис
gyen	ген
drim	нэгдүгээркурсийнхээ
trem	үүсгэгч
tsup	хагалах
slok	социологи
kwoc	Сквош
bwam	Сонгогч
mlok	хөдөлгөөн
kyen	бүснутгийн
hmop	хөдөлгөөнөгсөх
rwek	буцаан
kfup	шоо
grok	лууван
drap	entrap
lwis	молекул
ksuc	нягтланбодогч
tsop	өмхийсамхай
kyok	Өргөстхэмх
nroc	гаарсан
jlot	уусгагч
psof	фосфатын
hgif	fascinate
kfim	шүлтлэг
psos	гимнастик
pfen	шалгах
kcom	эдийнзасагч
krom	таслалаар
tluk	wriggle
hyom	иод
nwuc	хөдөлгөөнуруугазар
gjac	зулбалт
pcom	хонхорцог
dzic	загварзохионбүтээгч
grun	bragging
dzot	хандивлагч
hzek	манганы
kfot	гар
jlas	найдваргүй
lyim	элит
jyen	иен
pcaf	хаалтанд
rwip	регбигийн
blip	библийн
kyoc	шалтгааны
lyon	шархлаа
flis	inflected
nrif	идэж,
kfam	квант
swes	цамц
lwon	хувьслын
drec	хуулрал
gjap	рашаан
lyec	шугаман
tyom	сурьма
pwuk	superessiveхэрэг
flaf	альфа
myim	дархлаа
pcek	хулгайлах
bjac	шарайрагныүйлдвэр
bzac	abridge
bzak	оймс
twes	телевизийн
dwut	баримтаткино
ksom	Космос
lyis	ойнажахуй
lwim	хөнгөнцагаан
ksok	зурхай
sruc	хурдасгах
dlif	далайнгахай
byik	алуурчин
tfec	бичгийнхэрэгсэл
hjaf	хөхтөн
ryok	протокол
dwis	давхарисэл
jlon	бүдүүн
brus	хүндсуртал
gjak	галактик
lyip	эмнэлзүйн
ryem	Radium
href	ховордсон
prok	хөргөгч
slep	satyr
dret	давталтын
kluk	археологийн
dlis	idiosyncrasy
kfip	хүлээнзөвшөөрөхболомжгүй
mlec	массаж
pfif	тодорхойлолт
nrec	мэдрэхүйн
pfet	танилцуулага
hzoc	үндэс
dlam	хамгийнтохиромжтой
nlec	антропологи
kluc	амттай
dyet	седан
tyif	transitive
krus	cower
nluc	наранцэцгийн
lyun	ионы
zrot	шилжүүлэнөгөхтухай
ksif	гажуудуулах
psif	ялгаралтын
crup	давхцал
fret	илрүүлэгч
grut	инвертийн
ksec	ангийнхан
jric	тэнэх
mrop	богинодолгионы
srus	суудлаасогцруулах
gyas	үсчин
floc	ардынаманзохиол
plek	хялгасан
nwop	өгзөг
nrom	хянагч
twos	терроризм
lwok	уриа
dwet	цагхугацааөнгөрөхтусам
slem	sublimate
grip	шарах
gwas	Хөөх
kwok	кобальт
gwon	овъёос
hdop	хөдөлгөөнupriver
glam	гургалдай
bwot	үхрийн
bren	гэдэсний
byot	видео
bjik	эсэргүүцэх
kwim	асуултхариултын
cwek	хоккей
grif	партизаны
hgem	магнийн
hyes	сурталчилгаа
fram	эмийнсан
nwos	unambitious
ryap	шинээрбайгуулах
cwim	найдвартайбайдал
klep	замаг
psec	нөхөнтөлөх
djic	дэлхийдаяар
kfut	Curfew
crep	гамбургер
frim	теорем
gjas	галавалцаж
hdef	дебит
ryum	ураны
pluk	үнэлэх
krop	зохицуулах
nraf	албантатвартөлөгч
tyes	нэгдсэн
plip	opine
hgom	гамма
hgus	коэффициент
cwuc	халаагч
zret	хасах
nles	шинжээч
trof	intransitive
hmof	Супермаркетын
hzim	висмут
dzac	хоолны
psok	илзахидал
blon	нийлэлт
djet	Digress
ksum	хувьцааэзэмшигч
mrup	нян
clif	Helix
cloc	морфологи
tfes	caterer
gjis	жинсэнөмд
jren	шугам
tlep	өгөгдлийнсан
kcup	купон
glot	хүчдэлийн
glut	тооны
srep	кибероронзайн
nwes	хөрөнгөоруулагч
ksef	рентген
bzis	виз
frut	дэдбүтцийн
nyuk	Firefly
dyik	илрүүлэгч
plec	гагнуурын
brom	бром
plop	палладин
zlik	цахиурын
flut	вольт
ksop	гоосайхны
gjun	үсзасалт
kfok	зогөсох
hpof	попкорн
hzuk	амьтны
nyoc	цаадутгаараа
jwak	йогийн
brim	бари
kles	толгойг
mwam	тиймээ
fwik	Firework
djas	жааз
dyim	дуу
tsum	гянтболд
drip	dribble
lyaf	хүүхдийнтэтгэмж
prom	програм
nrup	оруулах
hfes	reflexive
rwaf	удвал
dlen	бичигбаримт
byas	вакцин
fron	героин
dluk	таслах
dyun	оношлох
flap	хавтас
kfet	катодын
dlim	үзэлсуртал
prek	зогсоол
syoc	Хормынхувилбар
slus	хүртээмж
nlos	anticlimax
mlen	селен
pres	гадаргуу
hlof	хүхрийн
nlek	Одоогийнхамааралмаркер
gwot	нисэхонгоцныбуудал
mwip	imposter
klop	жоом
kwom	хромын
hl6t	литрийн
nwec	Гэсэнхэдийч
glip	мөчлөгт
nrop	цалингийн
crum	даавар
dlep	хөгжүүлэгч
frot	perforate
bwoc	хорлонсүйтгэх
fwis	феминист
djok	коньюгат
draf	шинэчлэх
trum	хэтдаврагсдын
graf	алгоритм
lwes	лазер
mlem	миллиметрийн
flen	уянхатан
zlot	анод
swok	snuggle
klec	ядарсаннохой
pwim	цагийн
htuf	туна
fyis	үйлдвэр
lwet	мэдрэмжийн
mrem	хост
jwic	залуужих
droc	жагсагч
clem	Гелийн
dzik	хэлний
psem	плазмын
hjom	хромосом
rwuc	дэс
tyus	бүхэлтоо
klom	км
hfos	факс
nwek	генетик
jrap	халив
zwas	appetizer
bwok	цэцэгтбайцаа
dwap	адаптер
syem	спам
blek	вектор
tlus	тактик
pyif	тодорхойгүй
cwoc	зүгээр
mrep	ампер
hbem	витамин
hxan	Хаалгач
hxut	татаас
hk6m	кадми
hxin	simultaneity
txin	титан
kxin	кг
klum	copulate
xlis	Hourglass
hqak	syntactic
hxat	бүтээлч
hxik	ином
hxas	ажлынбайрандахь
bxon	борын
dxin	ороомгийн
hxit	нисдэгтэрэг
tlum	теллур
txit	эцсийнхугацаа
kxat	исэлдүүлэн
hvik	уялдуулах
nluk	аналог
nyem	см
hm6t	молибдений
hl6m	лити
ht6t	мультимедиа
xlit	илчлэг
ryop	робот
pxas	эмзүйч
hxak	гэрийндаалгавар
lwif	locative
grim	логарифм
hqat	Mantis
qlit	экологи
xlik	боловсронгуй
mlep	загвар
hqit	цацрагидэвхит
kxim	килограмм
hxen	renter
hxot	overeat
kyif	Хувилагч
fwet	төлбөргүйпрограм
txet	дэдхэсэг
hs6n	дараалсан
hxet	сэмчагнах
xrat	үсзасах
hqan	хурааж
hr6t	Iridium
bxat	зурвасынөргөнийг
dxet	ширээний
hxis	экспоненциал
hxok	төвбайр
hxek	муухүндитгэх
srem	cerium
hp6t	partitive
pxik	partitiveхэрэг
kxet	хуурцаг
pruk	супермаркет
hvit	хүсэл
xlin	офлайн
frip	шифрлэлт
hvep	overpay
hxon	хамгийнсүүлийнхэлбэртаваачиж
kxit	нэмэгдүүлэх
hqin	семинар
tr6n	стерео
ht6n	тогтоогчийг
hvat	удахгүйболох
sl6s	цельсийн
hn6n	неон
ts6t	бодитцаг
hvin	оновчтой
pxat	Newsstand
myoc	модуль
ps6s	гоймон
bwek	еерсдийн
dlok	люкс
fraf	галтханань
hr6k	олдворуудыг
txat	үдийнхоолны
hqon	хахуунцэцгийн
pxun	плутони
ks6n	ажлынстанцашиглахгүйгээр
slef	шат
xrit	биехамгаалагчгэхмэтчилэн
hvut	overcrowd
xrim	иттри
hx6t	томруулсан
hqum	хэрэглэгчийннэр
hl6n	наймааэрхлэгчид
gron	аргон
pxan	сурталчилгаа
hvac	аягатавагугаагч
xlan	даяаршил
txon	долгионы
xrik	дахинболовсруулах
hxap	ажил
hxac	дахиначаалсны
xyat	гепатит
cwep	цалингаараа
hxos	torus
txif	typeface
qlat	үлхөдлөххөрөнгө
txot	дунднамар,
hxam	миллиграмм
pxis	пиксэл
pwif	Урьдчиланхарах
txam	тантал
myek	термодинамик
hbop	эвдэх
hqot	ууссан
xlic	тэргэнцэр
gxit	төрлөөрустгах
hvan	галтүймэртэйтэмцэх
glim	gallium
pfop	гарчирэх
hzum	циркон
xlon	утсаар
qlin	шугаманбус
kxam	сканди
blim	берилл
kxik	тохируулах
nr6n	мэдрэлийн
hpef	predicative
hruf	чиглүүлэгч
kxan	чинзйлийн
hxic	удирдамж
xlip	гарбөмбөг
dyek	дибагхийх
hxop	лазерын
qrot	нейтрон
nwip	ниобий
hs6t	ариунцэврийнөрөө
grem	германий
tles	metalloid
hp6k	prolativeхэрэг
qyin	биологийнолонянзбайдлын
txak	антибиотик
mlun	immobilization
txan	actinium
xran	сансрыннисгэгч
dres	шахсаныгзадлах
tr6t	харьгаригийн
hk6t	октет
hxus	нээлттэйэх
xlat	crackpot
mraf	марафон
ts6n	дундхавар
ht6s	Аутизм
nlif	ionize
txut	notability
hm6n	ялгаруулах
kxis	клипурлагийн
xrin	хийлгэж
xren	шилжүүлжбайна
bxak	Хавчуурга
pfos	дэмжсэнүгхэллэг
hvis	бохирын
hd6n	хуваарь
brum	удирдахзөвлөлийнхурлын
hqis	chauvinist
hk6n	эмхэтгэж
xyit	өөрчлөхтүлхүүр
xyin	хоёрхүнтутмыннэг
hxun	болговол
hvas	үүрэг
glok	блог
hvak	meandering
pxit	IPхаяг
hvet	хажуугийн
xram	гүргэмийн
hc6n	илэрхий
qran	Коран
zyen	ксенон
hqas	андгайлна
bzas	blase
hj6n	төрийнбусхүний
hnof	nonremittal
txas	боловсруулагчид
hbum	Буддыншашиннь
ts6s	маргалдсаныг
pxin	найрлага
hr6n	хүнс
hxim	дундзуны
dxit	дунд,өвлийн
hxaf	ухах
nlus	houseplant
txap	байдалбар
vrit	Ghostwriter
kxak	эргэнтойрондтэнэг
bxin	Хүнийбие
hqik	Борооныцув
hxes	Hertz
hxif	hypnothize
xras	цагийн
pl6k	paralegal
dxat	rashness
hxip	эсрэгбиеийн
vrat	шорт
hqek	дахинсэргээх
qrit	туйлшрал
pxot	шуудан
hxom	хэрэггүйзахидал
hqic	шүүмжлэгч
lwun	цэнхэрJean
hp6n	боловсролт
dxan	залгаж
xrak	жүжигчинүүрэг
dxak	осол
hven	сав
mwap	комикзурвас
qlan	өнгөсохор
xros	undressing
srom	танхим
hc6t	чатлаж
qrat	дээрээсньдоошхүртэл
hn6t	дарангуйлдаг
hqet	вэбсайт
fres	fundraise
froc	хуурамчаарүйлдэх
xlak	Холбоос
vlat	volubility
dvan	disembarking
gxin	Ялагдашгүй
ryes	хүлээнавагч
kxot	холболт
xyan	узэлбаримтлалынхурээнд
vlan	сурталчлагч
ryom	торийнатомын
hluf	настай
hquk	тарих
lyum	thuliumатомын
tyem	terbiumатомын
hp6m	praseodymium
txic	Нүүрхуудас
mros	автомашинч
dyam	сэтгэлатомын
pc6n	туршилтынтоо
nyos	ирсэнмэйл
pyek	проектор
kxon	krypton
hxuc	аврах
qrik	төвтэйхэрэг
xwin	туршлагагүй
kxic	галунтраах
hvot	схемд
dxot	тараг
hqut	гарах
pxen	хэлтсийн
drok	зорилгогох
flon	гарутас
txos	дунддуухоолой
hqok	ташуухэрэг
xwik	өвчтөнхэрэг
hx6n	prehodiernal
txik	долооворхуруу
hqen	илгээгч
mlap	үзүүлжчадахгүй
hvun	тулгуурлаж
hvon	Элэгдэх
vran	шууданзөөгч
pfes	профессор
pwip	яруунайрагч
hqam	гарчажиллах
gxat	хуульёсны
ks6t	нөлөөлөгч
vrin	элсүүлэгч
kxip	клипньТУЗ-ийн
sr6n	заслыгбуруу
vlit	үнэлгээний
tyup	хотынзахын
mrom	morpheme
xron	чихэвч
gxak	зардал
hrof	Трояныморь
xlas	саажилттай
dzet	redecorate
txac	бууж
xrot	ашиглагдаагүй
txis	цэгматриц
syif	Ришинэгж
xrac	гайхалтай
brif	хоёртынүнэцэнэ
dlos	терлийнхэрэг
txun	шинжчанарууд
dvat	ааштаймуу
psom	эхнийгар
gjek	өөруу
nlem	массыннэгж
qret	жижиглэнхудалдааныдэлгүүр
txip	гуравдахингазар
dlek	тустусдаа
lwut	урсгалынодоогийн
dxis	эрс
hs6m	цезийн
vlak	railcar
hn6m	netium
kxap	картон
bxan	явах
myem	Тавдугаарсар
gxik	иргэнийэрх
hxoc	нисэххүчин
xrok	хамтажиллагч
kr6t	дэлгэцийн
txok	автоматаар
hxep	тэшүүр
srop	ухаалаггарутас
pxak	тагтүгжих
hk6k	ардындуухөгжим
hl6k	eulersдугаар
pyom	Полонийнатомын
xyam	таллиатомын
hvic	довтолжээ
lyok	locativeхэрэг
xlot	үүссэн
txen	дахинтайлагнах
kxac	сөрөг
qrak	strikebreaker
hbup	усанбассейн
txuk	богинохолбоос
tsef	шовгор
bxit	вэбхост
ksem	зөвхөнунших
byim	rubidiumатомын
hvam	ванадийатомын
lw6n	лантан
frum	фторынатомын
nyom	Neodymium
mlom	multalдугаар
kxas	хувийн
xret	terabyte
hs6k	Хайлтынсистем
frus	corroding
gxan	галактикхүйсийн
vlas	хоолойндууавиа
glet	хийндөрөө
hvim	-ийнажиллахүеийн
bxip	зурган
qrin	одхүйсийн
bvak	abessiveхэрэг
pxon	боломжгүй
dvik	adessiveхэрэг
dvek	agentiveхэрэг
hlef	агентгох
kwek	хэргийн
kxen	нийтлэгхүйсийн
ht6m	ишлэлхэлбэр
tsuf	транстоонынэр
hf6n	зураглалыг
tc6t	шуудобъект
gvik	ergativeхэрэг
gxon	хуваагдал
ksep	хүлээнавагч
vyin	кинотеатр
pyos	идэвхгүйдуухоолой
hnef	хязгаарлагдмалүйлүг
xwit	үндсэнобъект
hqim	gnomicсэтгэлийнбайдал
jlak	нийтэдхэрэглэх
vrik	эцсийнхэсгүүд
qyan	зохиомолнэгж
kxaf	гэрлийнхурд
xyic	фишинг
qyit	чухалцэг
hvek	evitativeхэрэг
bvik	subessiveхэрэг
hzes	эзэмшижхэрэг
prus	компьютерийнвирус
ples	процессор
pxif	цагдаагийнофицер
dvak	lativeхэрэг
brun	хетчийн
tsi_k	antessiveхэрэг
tyum	rutheniumатомын
vyak	adverbialхэрэг
pxim	Ерөнхийсайд
syum	стронцийнатомын
sy6n	suspiciousness
hy6n	жендэрийнхөдөлгөөнд
pxac	ойлгож,мэдэрдэгбаярбаясгалан
vlin	Тээврийнхэрэгслийнжендэрийн
qwin	ашигтмалтмалынхүйсийн
hr6s	лавлагаа
tf6n	принтерийн
xris	Хэрэглэгчийнинтерфэйс
hw6n	тангарагөргөх
xlen	хэламаарнэрүг
pyec	хүснэгттэй
vlim	виртуалсанахойн
bres	үгпроцессор
hqip	үүлтооцоолох
vlic	виртуалмашин
pfam	спамчин
dyap	Хоёрдахьхэл
txek	nthэх
dxen	мэдээлэлуулуурхайн
byip	Бизнесийнхүн
hs6c	өөртөөитгэхитгэл
txim	иш
hb6t	үйлявдлынөөрчлөлт
hdem	домэйннэр
dxon	өөрөөрүйлявдал
lwaf	флэшдиск
sl6t	crastinalцаг
xyik	уяндиск
fyif	reflexiveдуухоолой
bvin	Орчлонертөнцхүйсийн
hm6p	эх
tfip	transitiveүйлүг
jlen	газарньхүйсийн
xrap	Судал
tc6n	судалгааныхүйсийн
sl6n	урансайхныхүйсийн
xrek	өвчтөнгох
xwan	хийсвэрхүйсийн
dxif	видеохурал
dyip	шуудбусяриа
zrek	exocentricхэрэг
hvuk	өдөөсөн
xwat	өнгөрсөнperfective
hr6m	rhenium
txaf	түргэссэн
hmef	шударгаүйлүг
tx6t	текстзасварлагч
txes	хамтыннэрүг
bvat	mistreating
bvuk	absolutiveхэрэг
ry6t	радиан
vlis	виртуалбодитбайдал
qren	гаригийнхүйсийн
gvak	дүрмийнхэрэг
bxok	халзан
mrum	компьютерийнпрограм
ps6t	үйлдлийнсистем
hfom	phoneme
tlem	Зөвхөнсанахойуншсан
pwam	суухаас
kfif	үндсэнbenefactive
qwit	бодитзүйл
nlaf	угсралт
nwok	ассоциативхэрэг
dzas	dissatisfy
swuk	тодотголыгхэрэг
syos	нэгтгэн
kr6n	цахилгаангүйдэл
dvin	амьгүйхүйсийн
pxom	propositiveсэтгэлийнбайдал
vris	харилцандуухоолой
rwos	аэрозол
dr6t	distractor
ht6k	харилцаахолбоо
