hnit	infinitive
plen	-wonsi
kfaf	sikafu
kyon	nilokulo
jlik	Jiolojikali
psop	irina
kfis	aaye
fyon	ijora
nram	alaimo
hbuk	biscuit
gras	ojuran
hyos	apprehensive
flim	film
plet	tabulẹti
rwam	atomu
blis	fanila
zlit	Eedi
fyut	fastidious
crim	jibiti
hjif	ibanuje
crif	ri
lwap	lute
tyon	Aworawo
mrim	iruniloju
drut	sapejuwe
nrim	sikolashipu
kruc	turtle
kwam	onimọran
jrik	cricket
dlut	yan
pyot	ẹyẹle
dyon	aṣamubadọgba
prap	onišẹ
bzin	baaji
tyek	onigun
trec	iṣura
nron	hydrogen
pyet	itẹwe
tsok	choke
zyin	onibaje
slek	keke
jyin	ina-
ryas	gbigbe
zrak	Sọ
nyas	onijo
gric	ijira
zlak	rú
tces	tẹnisi
hjun	windy
twen	weave
kyet	-odè
gwit	ẹhin
kyot	okun
fwin	igbohunsafẹfẹ
tfuc	loom
dlet	liana
pfik	thinker
bjet	isuna
trek	nwon.Mirza
kros	kuotisi
gjit	scissors
gwic	yipada
frik	otumqsi
tluc	toweli
pruc	gbode
glic	glacier
krun	aṣepari
bjin	p
tlaf	kopa
tfet	olupese
bras	ita
dwik	olujejo
clec	eefi
cres	chess
tcef	ṣẹẹri
tcom	Kọsẹpẹluidura
nyot	onitumo
tyok	ikoledanu
cyip	ìfàyàrán
grot	wóro
bris	alailowaya
nlam	auction
slif	sieve
hgos	ipata
swoc	unsteady
jyat	bankrupt
slum	Islam
hjes	ìkànìyàn
dzat	tiptoe
slun	dá
nwot	ilosiwaju
gyic	guitar
pfas	irẹjẹ
zyik	sinkii
blen	danmeremere
hyem	Elm
hnep	scramble
nyut	hun
ryam	arọpòorúkọsibomiiran
clim	turari
jret	sharpness
tfon	yọlẹnu
jwac	Java
hrep	ohunelo
dyac	idibo
myip	mita
rwis	ẹda
hkem	comet
nwon	àtinúdá
zwin	ban
dyis	igbaatijọ
mrec	ologoṣẹ
fyot	footnote
mlon	wiwọn
pfis	itowobosi
rwot	yipo
hfok	frugal
glof	Golfu
zron	odo
hzip	zip
hwom	aini
bjic	chewing
pcim	mu
hjip	ërún
bwac	yawn
mlos	moolu
mrip	apadìo
bron	oyun
ksoc	ayọkuro
cyum	iwukara
jyan	jargon
plim	Pupabuulutoṣokunkun
mwet	isa-
ryet	mewa
glik	irigeson
plap	capitalist
tsif	elasticity
gyak	ejaShaki
djon	aiyipada
nwun	punctual
cles	realism
dris	increasingly
hkef	Kafe
blus	alaisan
blap	apamọwọ
bjak	undefined
klim	grimace
gyac	sayensi
jyit	equanimity
dzit	bojumu
bwak	itagbangba
dyot	redio
bwon	bean
fris	informal
klut	speculate
tfek	sisu
nrok	nitrogen
zyat	felefele
bram	nkùn
ryis	iforo
nlip	itupalẹ
nros	contrasting
hcof	undress
tfif	imoriya
kroc	furrow
hdum	Juu
pses	olugba
plok	iranlowo
lyet	lẹnsi
pwek	pegativenla
kfas	akàn
pwen	pawn
nrun	olurannileti
clek	jo
pcif	vindication
glas	complexity
zwit	talkative
kces	sufficiency
crem	soobu
grap	jagba
kwip	laja
dyut	eni
crus	logalomomoise
gyet	Jade
gram	snarl
kyip	lizard
nyet	pad
crop	isosileomi
glon	galonu
mrok	efon
fluc	fluent
dwic	iyapa
slec	explorer
srec	undefined
blut	wrestle
myok	moseiki
tlek	plug
nruk	àkóràn
nwoc	undefined
bjut	squat
hges	oyun
twoc	Onje
kyos	Komunisiti
mrek	amaze
clip	contrition
pwok	prosecutivenla
dwot	dictator
zyac	preoccupation
jlic	satẹlaiti
slop	slipper
ryip	iwon
psim	isunmọ
byet	alainiṣẹ
cyop	ifisere
rwun	ami
blop	boolubu
syok	alatilẹyin
klos	chlorine
lwot	kiloraidi
byic	kokoroarun
lyik	alalepo
blok	ibi
jlac	feign
bret	baiti
krif	yomijade
blet	Onijo
nruc	ito
tsus	ata
dyak	arinkilasi
tcem	ẹmu
cyoc	nija
trep	iruesodidunkan
dlun	idoti
hlup	album
hbep	baseball
praf	afarape
pwis	participle
grek	gareji
kruk	crutch
hfof	irawọ
rwut	igbekale
myam	Gymnasium
krec	Kireni
jras	olugbaisese
zrik	leti
blam	ballroom
klip	artisan
hwef	aisanwo
zlac	ogede
gret	monomono
lwuk	wonu
nyek	nickel
blos	akero
sles	censor
tlif	tile
kses	soseji
mwot	tomati
lyot	auto
tsom	potasiomu
brut	foju
djap	aljebra
hjok	jeneriki
kfen	agbekale
pcok	opitika
bzut	sọdọ
syek	alainiṣẹ
mruc	caterpillar
bwas	browser
klif	kalisiomu
rwet	latọnatiotikọjanira
srif	itannira
hwem	julọ.Oniranran
syom	soda
tyos	Turostii
jyic	hostage
hguk	gourd
dwun	wrinkle
swip	iwasoke
tlec	amisi
blaf	ifipabanilopo
tsem	atheism
mloc	atẹle
gyot	àídájú
trop	ibere
rwap	idamẹrin
hjep	iwa
pyim	Pilatnomu
dlon	mejinọmba
pcep	ẹdọfóró
twuk	scouring
tyec	tag
syup	Super
trom	trolley
nyip	tibile
glis	petirolu
gjik	Àrùn
hjos	lairi
hjuc	ìkógun
swek	undefined
psek	arsenic
twok	iṣiro
tsep	ẹlẹnga
slos	sosialisiti
nwim	ifarakoevidentialiṣesi
tlop	tablecloth
trus	tiariyanjiyan
pwot	ìjánu
djot	erofo
nloc	snub
mwon	Mandarin
hjek	jockey
crom	ifọwọsowọpọ
myon	pneumonia
twec	tẹdo
ryek	Rocket
dlic	pinpin
kwet	sikate
bwen	aimọkan
plon	ipín
syon	pant
djis	digital
byut	bishi
hyep	Eyelid
dwon	-rọsẹ
byis	èrońgbà
brec	eyebrow
cyec	sneeze
hwop	watt
clus	panilerin
kfun	agbasile
nwum	Hinduism
fyim	asasala
cwos	akero
tfoc	undefined
pwon	amuaradagba
sraf	undefined
hbom	èébì
gyen	gene
drim	fireshmanu
trem	accoutrements
tsup	shatter
slok	sociology
kwoc	Elegede
bwam	oludibo
mlok	arinbo
kyen	agbegbe
hmop	išipopadauphill
rwek	iwẹhinwo
kfup	cube
grok	karọọti
drap	undefined
lwis	molikula
ksuc	Oniṣiro
tsop	ibùdo
kyok	kukumba
nroc	asepara
jlot	epo
psof	fosifeti
hgif	fascinate
kfim	ipilẹ
psos	gymnastics
pfen	ijerisi
kcom	-okowo
krom	koma
tluk	wogowogo
hyom	iodine
nwuc	išipopadabosile
gjac	miscarriage
pcom	podu
dzic	onise
grun	bragging
dzot	olugbeowosile
hzek	manganese
kfot	keyboard
jlas	unreliable
lyim	Gbajumo
jyen	yeni
pcaf	parenthesis
rwip	rugby
blip	Bibeli
kyoc	causation
lyon	ulcer
flis	inflected
nrif	nibble
kfam	kuatomu
swes	siweta
lwon	itiranya
drec	dissection
gjap	spa
lyec	PCM
tyom	antimony
pwuk	superessivenla
flaf	Alpha
myim	ma
pcek	kidnapping
bjac	Brewery
bzac	abridge
bzak	sock
twes	tẹlifisiọnu
dwut	itan
ksom	cosmos
lyis	igbo
lwim	aluminiomu
ksok	horoscope
sruc	expedite
dlif	ẹja
byik	apani
tfec	ikọwe
hjaf	mammal
ryok	Ilana
dwis	oloro
jlon	oluṣafihan
brus	bureaucracy
gjak	galaxy
lyip	isẹgun
ryem	radium
href	rarefied
prok	firiji
slep	undefined
dret	aṣetunṣe
kluk	onimo
dlis	idiosyncrasy
kfip	itẹwẹgba
mlec	ifọwọra
pfif	sipesifikesonu
nrec	ifarako
pfet	leaflet
hzoc	underlie
dlam	apere
nlec	-eda
kluc	dun
dyet	Sedan
tyif	transitive
krus	cower
nluc	sunflower
lyun	dẹlẹ
zrot	fitipatipa
ksif	falsify
psif	njade
crup	nilqkan
fret	Oluwari
grut	invert
ksec	classmate
jric	itinerary
mrop	makirowefu
srus	oust
gyas	hairdresser
floc	itan
plek	opoẹjẹ
nwop	buttocks
nrom	adarí
twos	ipanilaya
lwok	kokandinlogbon
dwet	afikunasiko
slem	sublimate
grip	Yiyan
gwas	Iroohun
kwok	koluboti
gwon	oat
hdop	išipopadaupriver
glam	anus
bwot	bovine
bren	ifun
byot	video
bjik	boycott
kwim	adanwo
cwek	Hoki
grif	guerrilla
hgem	magnẹsia
hyes	imo
fram	elegbogi
nwos	undefined
ryap	satunto
cwim	dede
klep	kelp
psec	nisanpada
djic	niagbaye
kfut	curfew
crep	hamburger
frim	Theorem
gjas	ignite
hdef	debiti
ryum	kẹmika
pluk	se
krop	ipoidojuko
nraf	ilu
tyes	ese
plip	opine
hgom	gamma
hgus	olùsọdipúpọ
cwuc	tingbona
zret	iyokuro
nles	Oluyanju
trof	intransitive
hmof	IleItaja
hzim	bismuth
dzac	diner
psok	kadi
blon	idapọ
djet	digress
ksum	alọjọpin
mrup	microbe
clif	hẹlikisi
cloc	ẹkọeto-ara
tfes	caterer
gjis	sokoto
jren	titete
tlep	database
kcup	coupon
glot	foliteji
glut	isiro
srep	cyberspace
nwes	oludokoowo
ksef	xray
bzis	fisa
frut	amayederun
nyuk	firefly
dyik	oluwari
plec	splice
brom	bromine
plop	palladium
zlik	ohunalumọni
flut	folti
ksop	ohunikunra
gjun	olutọjuẹhinọkọ-iyawo
kfok	hiccup
hpof	Ṣeagbado
hzuk	zoo
nyoc	connotation
jwak	yoga
brim	barium
kles	behead
mwam	Yeah
fwik	firework
djas	jazz
dyim	iweohun
tsum	tungsten
drip	dribble
lyaf	alimony
prom	komputa
nrup	input
hfes	sihin
rwaf	chrysanthemum
dlen	iwe
byas	ajesara
fron	heroin
dluk	Ge
dyun	iwadii
flap	folda
kfet	cathode
dlim	alagbaro
prek	pa
syoc	foto
slus	Ayewo
nlos	anticlimax
mlen	selenium
pres	kotesi
hlof	efin
nlek	lọwọlọwọibaramusibomiiran
gwot	papa
mwip	onidan
klop	cockroach
kwom	chromium
hl6t	lita
nwec	laifotape
glip	salayipo
nrop	owoosu
crum	homonu
dlep	developer
frot	perforate
bwoc	sabotage
fwis	abo
djok	conjugate
draf	modernize
trum	extremist
graf	alugoridimu
lwes	lesa
mlem	millimeter
flen	Flex
zlot	anode
swok	snuggle
klec	undefined
pwim	apakanakoko
htuf	oriṣi
fyis	refinery
lwet	ifamọ
mrem	mainframe
jwic	rejuvenation
droc	demonstrator
clem	helium
dzik	bilingual
psem	pilasima
hjom	akaşu-
rwuc	ordinal
tyus	odidi
klom	kilometer
hfos	Faksi
nwek	Jiini
jrap	screwdriver
zwas	appetizer
bwok	ẹfọ
dwap	tinmubadọgba
syem	spam
blek	fekito
tlus	tactic
pyif	lalaïkomogbati
cwoc	dara
mrep	ampere
hbem	Vitamin
hxan	doorman
hxut	subsidize
hk6m	cadmium
hxin	simultaneity
txin	titanium
kxin	undefined
klum	copulate
xlis	hourglass
hqak	syntactic
hxat	àtinúdá
hxik	eiwe
hxas	ise
bxon	boron
dxin	undefined
hxit	ọkọofurufu
tlum	tellurium
txit	ipari
kxat	oxidize
hvik	mö
nluk	afọwọṣe
nyem	centimeter
hm6t	molybdenum
hl6m	litiumu
ht6t	multimedia
xlit	kalori
ryop	robot
pxas	oloogun
hxak	amurele
lwif	locative
grim	logarithm
hqat	mantis
qlit	oko
xlik	sophisticate
mlep	awoṣe
hqit	radioactivity
kxim	kilogram
hxen	renter
hxot	overeat
kyif	copier
fwet	afisiseofe
txet	ayosile
hs6n	lesese
hxet	eavesdrop
xrat	haircut
hqan	impound
hr6t	iridium
bxat	bandiwidi
dxet	tabili
hxis	opolopo
hxok	niolu-
hxek	misplace
srem	cerium
hp6t	partitive
pxik	partitivenla
kxet	kasẹti
pruk	fifuyẹ
hvit	willpower
xlin	offline
frip	ìsekóòdù
hvep	overpay
hxon	muu
kxit	mu
hqin	apero
tr6n	sitẹrio
ht6n	Fastener
hvat	ìṣe
sl6s	Celsius
hn6n	neon
ts6t	akokogidi
hvin	streamline
pxat	newsstand
myoc	module
ps6s	pasita
bwek	briefcase
dlok	Dilosii
fraf	ogiriina
hr6k	artifact
txat	lunchtime
hqon	oregano
pxun	plutonium
ks6n	ibudo
slef	escalator
xrit	Agbanisile
hvut	overcrowd
xrim	yttrium
hx6t	augmentative
hqum	olumulo
hl6n	salespeople
gron	argon
pxan	ipolowo
hvac	awo
xlan	ilujara
txon	wefulenti
xrik	atunlo
hxap	apoeyin
hxac	bẹrẹ
xyat	jedojedo
cwep	paycheck
hxos	torus
txif	typeface
qlat	Otaile
txot	aarinIrẹdanu
hxam	milligram
pxis	ẹbun
pwif	awotẹlẹ
txam	tantalum
myek	thermodynamic
hbop	adehunni
hqot	solute
xlic	kẹkẹ
gxit	ipaeyarun
hvan	firefighting
glim	gallium
pfop	gbejade
hzum	zirconium
xlon	gboona
qlin	iwọn
kxam	scandium
blim	beryllium
kxik	tunto
nr6n	neuron
hpef	predicative
hruf	olulana
kxan	factorial
hxic	itọnisọna
xlip	folliboolu
dyek	yokokoro
hxop	wristwatch
qrot	nutirionu
nwip	niobium
hs6t	ito
grem	Germanium
tles	metalloid
hp6k	prolativenla
qyin	ipinsiyeleyele
txak	aporo
mlun	gbari
txan	actinium
xran	astronaut
dres	decompress
tr6t	extraterrestrial
hk6t	octet
hxus	ìmọorisun
xlat	crackpot
mraf	-ije
ts6n	aarinorisunomi
ht6s	autism
nlif	ionize
txut	notability
hm6n	emitting
kxis	agekuruart
xrin	kqja
xren	Ìtúnjúwe
bxak	bukumaaki
pfos	progbolohun
hvis	feces
hd6n	iyeida
brum	boardroom
hqis	chauvinist
hk6n	sakojo
xyit	naficulabọtini
xyin	ọkankeji
hxun	subsisting
hvas	ipa
glok	bulọọgi
hvak	meandering
pxit	ip
hvet	tiotele
xram	safflower
hc6n	obviousness
qran	Koran
zyen	xenon
hqas	burani
bzas	blase
hj6n	tikiiedaeniyan
hnof	nonremittal
txas	onisegun
hbum	Buddism
ts6s	ìja
pxin	eroja
hr6n	ration
hxim	aarinooru
dxit	aarinigbaotutu
hxaf	excavate
nlus	houseplant
txap	ipobar
vrit	ghostwriter
kxak	aṣiwereniayika
bxin	edaeniyanara
hqik	raincoat
hxes	Hertz
hxif	hypnothize
xras	wakati
pl6k	paralegal
dxat	rashness
hxip	agboguntaisan
vrat	owo
hqek	reshaping
qrit	polarity
pxot	ileifiiweranse
hxom	ijekujemail
hqic	alayewo
lwun	buluJean
hp6n	maturation
dxan	attaching
xrak	osereipa
dxak	ijamba
hven	apoti
mwap	apanilerinrinhoho
qlan	awọafọju
xros	undressing
srom	Yaraifihan
hc6t	OBROLAN
qrat	sorikodo
hn6t	itiju
hqet	Aayeayelujara
fres	fundraise
froc	forging
xlak	hyperlink
vlat	volubility
dvan	disembarking
gxin	niidari
ryes	receptionist
kxot	asopọ
xyan	delimitation
vlan	olupolongo
ryom	thoriumatomu
hluf	ogbó
hquk	ara
lyum	thuliumatomu
tyem	terbiumatomu
hp6m	praseodymium
txic	ile-iwe
mros	motorist
dyam	rhodiumatomu
pc6n	trialnọmba
nyos	-iwọle
pyek	pirojekito
kxon	krypton
hxuc	rescuing
qrik	centricnla
xwin	inexperience
kxic	extinguisher
hvot	tọka
dxot	wara
hqut	buwolujade
pxen	Departmental
drok	ìlépaokunfa
flon	foonualagbeka
txos	arinohùn
hqok	obliquenla
xwik	alaisannla
hx6n	prehodiernal
txik	ikaitọka
hqen	Olu
mlap	malware
hvun	suasion
hvon	gbó
vran	mailtingbe
pfes	professor
pwip	Akewi
hqam	ṣeeṣe
gxat	njẹri
ks6t	causative
vrin	recruiter
kxip	agekuruọkọ
sr6n	disapproving
vlit	evaluative
tyup	agbegbe
mrom	morpheme
xron	agbekọri
gxak	leri
hrof	trojanhorse
xlas	rọ
dzet	redecorate
txac	jowo
xrot	ajeku
txis	aamisekondiri
syif	sisipo
xrac	iyalenu
brif	alakomejiiye
dlos	iponla
txun	eroja
dvat	buburutempered
psom	akọkọọwọ
gjek	mirantiobati
nlem	kurotiibi-
qret	soobuitaja
txip	metetaojuami
dlek	leyo
lwut	sisanlọwọlọwọ
dxis	bosipo
hs6m	cesium
vlak	railcar
hn6m	netium
kxap	paali
bxan	nlọ
myem	osutiMay
gxik	iluawọnẹtọ
hxoc	airagbara
xrok	coworker
kr6t	screenshot
txok	laifọwọyi
hxep	skateboard
srop	foonuiyara
pxak	Botiniiseletanla
hk6k	awọneniyanmusic
hl6k	eulersnọmba
pyom	poloniumatomu
xyam	thalliumatomu
hvic	invading
lyok	locativenla
xlot	ileadagbe
txen	restatement
kxac	counterattack
qrak	strikebreaker
hbup	odoiwe
txuk	kukuruCircuit
tsef	tapered
bxit	ayelujaraogun
ksem	kanikan
byim	rubidiumatomu
hvam	vanadiumatomu
lw6n	lanthanum
frum	fluorineatomu
nyom	Neodymium
mlom	multalnọmba
kxas	teleni
xret	terabyte
hs6k	searchengine
frus	corroding
gxan	galaxyiwa
vlas	vocalizations
glet	gaasiefatelese
hvim	isise
bxip	bitmap
qrin	stariwa
bvak	abessivenla
pxon	miiran
dvik	adessivenla
dvek	agentivenla
hlef	oluranlowookunfa
kwek	toirú
kxen	wọpọiwa
ht6m	imofọọmu
tsuf	kabonumeral
hf6n	fining
tc6t	taaraohun
gvik	ergativenla
gxon	Fragmentation
ksep	ibudo
vyin	fiimuitage
pyos	paloloohùn
hnef	adópinìse
xwit	jcohun
hqim	gnomiciṣesi
jlak	akopọ
vrik	ikpatiku
qyan	rirokuro
kxaf	iyaratiina
xyic	ararẹ
qyit	lominuniojuami
hvek	evitativenla
bvik	subessivenla
hzes	tigbairú
prus	kọmputakokoro
ples	isise
pxif	olopaOṣiṣẹ
dvak	lativenla
brun	irinkiri
tsi_k	antessivenla
tyum	rutheniumatomu
vyak	adverbialnla
pxim	adariigbimọijọba
syum	strontiumatomu
sy6n	suspiciousness
hy6n	animateiwa
pxac	empatheticayọ
vlin	tinšeọkọiwa
qwin	erupeiwa
hr6s	referral
tf6n	Yinki
xris	niwiwoolumulo
hw6n	repete
xlen	isorosinọun
pyec	lẹja
vlim	fojuiranti
bres	ọrọisise
hqip	awọsanmaiširo
vlic	fojuẹrọ
pfam	spammer
dyap	kejiede
txek	nthroot
dxen	dataiwakusa
byip	owoeniyan
hs6c	araigbekele
txim	ifilo
hb6t	ayipadatiiṣẹlẹ
hdem	ašẹorukọ
dxon	oyatọsiiṣẹlẹ
lwaf	filasidrive
sl6t	crastinalnira
xyik	floppydisk
fyif	sihinohùn
bvin	Agbayeiwa
hm6p	modaboudu
tfip	transitive-ìse
jlen	agbegbeiwa
xrap	ṣi
tc6n	iwadiiwa
sl6n	iṣẹọnaiwa
xrek	alaisanokunfa
xwan	áljẹbràiwa
dxif	videoconference
dyip	aiṣe-ọrọ
zrek	exocentricnla
hvuk	evoking
xwat	tiotikọjaperfective
hr6m	rhenium
txaf	jeki
hmef	impersonalìse
tx6t	ọrọolootu
txes	collectivenọun
bvat	mistreating
bvuk	absolutivenla
ry6t	radian
vlis	fojuotito
qren	Planetaryiwa
gvak	Gírámọnla
bxok	pá
mrum	etokọmputa
ps6t	etoisesise
hfom	phoneme
tlem	kanikaniranti
pwam	spyware
kfif	mojutobenefactive
qwit	rationality
nlaf	fifi
nwok	associativenla
dzas	dissatisfy
swuk	superlativenla
syos	summarizing
kr6n	inalọwọlọwọ
dvin	inanimateiwa
pxom	propositiveiṣesi
vris	pasiparoohùn
rwos	aerosol
dr6t	distractor
ht6k	Telecommunication
slaf	asepọ
lyuk	otelefunwon
qras	superiors
ty6n	teminal
gwet	laipeojoiwajunira
hp6s	applicativeohùn
tsof	antipassiveohùn
ht6p	continutiveaspect
hn6f	necessitativeiṣesi
pfip	paloloparticiple
glap	bọtiniiboju
sy6k	existentialfunwon
qyat	luminouskikankikan
hy6t	Gírámọohun
vyan	isọrọ
sluf	singulativenọmba
dvit	nmuiye
qyak	nikanigbese-ìse
bzik	fisiksi
xlet	superlativeìyí
hqap	bayiparticiple
qwat	iyetinkanna
qyik	connectivepatiku
sr6t	supercriticalito
hfem	epentheticmorpheme
tl6t	latọnaojoiwajunira
mrif	gbohungbohun
pcuk	postpositionalnla
tfim	IDwiwọleiranti
fwim	ethium
ly6t	allocutiveadehun
hvap	ìwébar
hfep	frequentativeaspect
bvan	lilesepinkaarọpòorúkọ
fyun	lilefoofoojuaminọmba
xyas	erasing
hvif	-ìseaffix
xyis	tiotikọjapaloloparticiple
tl6n	aringbungbunprocessingkuro
tfok	locativeitọnisọnanla
qwan	nigbagbogbobeereibeere
