hnit	infinitive
tyoc	تصادفي
grak	خار
zlat	دستکشه
hjuk	ګونډه
trif	جغرافيې
djit	سیستماتیک
pson	غالبيدې
mwis	دپانګېاچونې
cwec	لفظي
hdek	سیکولر
blik	باز
sloc	دارواپوهنې
brap	داوسپنې
jlat	درغل
dros	دوز
slam	سالمونکب
pwun	شيريخ
gwik	مقناطیسي
pcop	پمپ
myen	ورته
ksen	اکسيجن
mrap	دزرشويانو
tfot	سند
ksus	دکلسترد
trok	توکیو
tloc	زینه
zyan	oar
nlun	دننهکیدل
hlop	telescope
jlin	حجا
lyut	وریځ
hsof	سرف
fyik	لیمو
klet	نسبتا
hwof	وګڼي
hlum	اوښ
myet	اماتور
klis	انزوا
hbaf	ژوندلیک
gwac	خر
hwum	اوازې
pwik	نظره
pron	پلوه
myes	مياشتنۍ
mwen	reverie
kfic	درخصتيو
klek	ټک
cwon	بيضوي
lyak	elastic
kwon	قاموس
hjam	خنزير
rwon	rainbow
crip	ښاعلی
zwan	واقع
srok	سرمقاله
craf	جسمي
tlok	ټانک
brip	پروانه
tfap	چارت
jwat	دوه
pros	چليز
psun	فال
clet	بدبختۍ
hbus	نی
dyas	پلورونکي
klun	راغونډېدنې
jlit	دحراموالي
hdom	خپسکه
kron	دکاربن
hzam	دمربا
cyot	اوريدونکي
hmem	موزيم
lwam	alphabet
fras	توزیعی
psoc	ماشين
hgum	شيره
brek	لنتترمز
glit	ثبات
frun	دورستيدو
gris	تیري
mroc	درز
bzit	دغڼې
plut	کچالو
glac	حرص
gzac	ضربوي
prun	spin
jlet	کلیزه
nyim	دنومونېد
tlos	تریلیون
slut	چکنی
fwit	مثبتمزاج
pyen	غوښتنلیکونه
nlon	تشپه
dren	څرګندونه
drun	نارضايتي
cyok	وڅنډلې
hfop	دفوټبال
ryac	ملګرتیا
gzin	مخکښ
hgip	کرم
tyet	ورزشي
hdof	ideophone
hwup	موثقې
lwek	اهرم
syec	سناتور
jyak	ځای
mlim	دANT
fwic	پهاغیزمنهتوګه
gzit	حامله
blas	اتکا
jrin	هرهورځ
gwak	ټېټکۍ
drik	يوبډايه
prif	متحول
jwit	تنوع
krip	تبعیض
ryot	awed
nwut	پلیو
kcif	پهفعالهتوګه
jrak	Frog
twek	exessiveقضيه
psot	کفاره
pfon	سفنج
sluk	squirrel
nlim	irrealisمزاج
ksaf	کمښت
glak	volcano
plen	تعادل
kfaf	دستمال
kyon	ګټه
jlik	جيولوجيکي
psop	دپاسپورت
kfis	دخاليځايونو
fyon	تړلتیاوو
nram	اخلاقي
hbuk	بیسکویت
gras	بېسده
hyos	دپه
flim	فلم
plet	ټابلیټ
rwam	atom
blis	vanilla
zlit	aids
fyut	دواکمنېپه
crim	هرم
hjif	حرام
crif	حیاکول
lwap	لوت
tyon	ستورپوهنه
mrim	چېيادو
drut	تشریحی
nrim	دبورسونو
kruc	شمشتی
kwam	سلاکار
jrik	کرکټ
dlut	کښلی
pyot	كوتره
dyon	تطابق
prap	Operatorد
bzin	نښان
tyek	دمثلث
trec	خزانه
nron	هايدروجن
pyet	چاپګر
tsok	لېږدونې
zyin	مزمن
slek	بايسکل
jyin	دانجنيرۍ
ryas	دلیږد
zrak	تاندول
nyas	ډمه
gric	دمهاجرت
zlak	څخهسرغړونهده
tces	ټينس
hjun	بادونه
twen	اوبدلو
kyet	راټولونکی
gwit	نخاعي
kyot	اعصابو
fwin	دفریکونسي
tfuc	سترګي
dlet	نوملړ
pfik	متفکر
bjet	دبودجېد
trek	ستراتیژي
kros	کوارتز
gjit	قيچي
gwic	دلېږد
frik	نظري
tluc	توليه
pruc	ګزمه
glic	glacier
krun	بشپړوالي
bjin	وړاندوينه
tlaf	ګډون
tfet	جوړونکي
bras	جانبي
dwik	تورن
clec	خروجی
cres	دشطرنج
tcef	ګيلاس
tcom	يولس
nyot	ژباړن
tyok	لارۍ
cyip	ژوندۍ
grot	شړشمو
bris	بیسیم
nlam	لیلام
slif	غلبیل
hgos	سرخی
swoc	unsteady
jyat	مفلس
slum	اسلام
hjes	دسرشمېرنې
dzat	tiptoe
slun	وځنډوي
nwot	تداوم
gyic	ګيتار
pfas	تعصب
zyik	جست
blen	پړکندۍ
hyem	دحمايوی
hnep	جوړل
nyut	چڼاسکه
ryam	ضميرمارکر
clim	دزعفرانو
jret	sharpness
tfon	ريشخند
jwac	جاوا
hrep	بېلګهوي
dyac	دګمارنې
myip	متره
rwis	نژادي
hkem	comet
nwon	نوښت
zwin	بندیز
dyis	منځنیوپیړیو
mrec	Sparrow
fyot	پاورقی
mlon	داندازهکولو
pfis	تصویب
rwot	رسي
hfok	frugal
glof	ګالف
zron	صفر
hzip	زيب
hwom	بېکوره
bjic	دژوولو
pcim	پورهکړي
hjip	چپس
bwac	یون
mlos	دپټمونو
mrip	Pottery
bron	جنين
ksoc	مجرايي
cyum	خميره
jyan	اصطالحاتو
plim	لو
mwet	هديره
ryet	فارغ
glik	داوبولګولو
plap	پانګوالي
tsif	elasticity
gyak	شارک
djon	تلواله
nwun	دقیق
cles	پهواقعیتونو
dris	پهزياتيدونکي
hkef	کافه
blus	امبولانس
blap	کڅوړه
bjak	ډيرهخوشحاله
klim	grimace
gyac	ساینسپوه
jyit	پهمتانت
dzit	واقعي
bwak	بیرو
dyot	راډیو
bwon	لوبیا
fris	غیررسمي
klut	ګمان
tfek	steak
nrok	نايتروجن
zyat	پهګتنه
bram	mutter
ryis	مقدماتي
nlip	تحلیل
nros	مقايسه
hcof	لوڅو
tfif	تشویقي
kroc	لختي
hdum	یهودیت
pses	دترلاسهکوونکي
plok	تکمیلوونکي
lyet	لنز
pwek	pegativeقضيه
kfas	دسرطان
pwen	څیریو
nrun	پند
clek	ګندنه
pcif	vindication
glas	پیچلتیا
zwit	غږیږي
kces	بسیا
crem	پرچون
grap	غصب
kwip	مداخله
dyut	تخفیف
crus	دمراتبو
gyet	Jade
gram	snarl
kyip	lizard
nyet	pad
crop	آبشار
glon	ګیلن
mrok	دغوماشو
fluc	ژبو
dwic	انحراف
slec	Explorer
srec	تهرسيږی
blut	ییزه
myok	غولي
tlek	پلګ
nruk	دساري
nwoc	henceforward
bjut	ګنځايونو
hges	داميندوارۍ
twoc	مغازې
kyos	دکمونيست
mrek	حيرانولو
clip	contrition
pwok	تعقیبپهصورت
dwot	دیکتاتور
zyac	ښکليتا
jlic	دسپوږمکۍ
slop	slipper
ryip	متناسب
psim	تقريبي
byet	بیکاره
cyop	شوقي
rwun	معیار
blop	بلب
syok	ملاتړی
klos	کلورین
lwot	کلورايد
byic	باکټريا
lyik	سريښناکه
blok	بيولوژيکي
jlac	ړوندوالې
bret	byte
krif	ترشح
blet	ballet
nruc	ادرار
tsus	ووږه
dyak	دمنځنۍطبقې
tcem	tongs
cyoc	ستونزمن
trep	ځمکنیتوت
dlun	دککړتيا
hlup	البوم
hbep	baseball
praf	غلو
pwis	ستاینوم
grek	دموټرانوکارخانه
kruk	crutch
hfof	فاسفورس
rwut	جوړښتي
myam	جمنازيوم
krec	کرين
jras	دقرارداديد
zrik	خبر
blam	ballroom
klip	صنعتګر
hwef	تنخواه
zlac	كيله
gret	جنراتور
lwuk	ضلع
nyek	ډالرارزښت
blos	بس
sles	سانسور
tlif	کاشی
kses	ساسیج
mwot	رومي
lyot	کړکېو
tsom	پوتاشيم
brut	مجازی
djap	الجبر
hjok	لخواد
kfen	مفاهیمو
pcok	نوري
bzut	خوريده
syek	بېکارۍ
mruc	کټرپیلار
bwas	لټونګر
klif	کلسيم
rwet	پرتوتېروترينګلې
srif	تاريخيترينګلې
hwem	طیف
syom	سوديم
tyos	باوري
jyic	یرغمل
hguk	gourd
dwun	wrinkle
swip	لوړیږی
tlec	کنکو
blaf	جنسي
tsem	یزوتبلیغاتو
mloc	څارنه
gyot	شرطي
trop	دڅېړنو
rwap	درېمیاشتنۍ
hjep	دجندر
pyim	پلاتین
dlon	دوهګونيشمیر
pcep	دسږو
twuk	scouring
tyec	پهپېژندتورو
syup	سوپر
trom	برېنايي
nyip	پهمحليتوګه
glis	لهپټرولو
gjik	دپښتورګو
hjos	زېږوي
hjuc	لو
swek	overworked
psek	دارسنيک
twok	احصایوي
tsep	grasshopper
slos	سوسیالیست
nwim	دحسيشواهدومزاج
tlop	دسرميزي
trus	اختلافي
pwot	تشکیلاتوزنځیر
djot	درسوباتو
nloc	دترټلو
mwon	mandarin
hjek	jockey
crom	همکاري
myon	بغل
twec	situate
ryek	راکټ
dlic	دونډې
kwet	سكيټ
bwen	تخیلي
plon	دکرهڼې
syon	Pant
djis	دډيجيټل
byut	bitch
hyep	لېمو
dwon	قطری
byis	subconscious
brec	ګرولې
cyec	پرينجېږي
hwop	واټ
clus	دغځولو
kfun	داشغال
nwum	هیندویزم
fyim	دکډوالو
cwos	دمالونود
tfoc	twinge
pwon	پروټين
sraf	دځانڅخهراضي
hbom	استفراق
gyen	جین
drim	داشنايۍ
trem	پريباسي
tsup	ماتيدونک
slok	دټولنپوهنې
kwoc	کدو
bwam	درايهورکوونکو
mlok	خوځښت
kyen	سیمه
hmop	حرکتلهستونزمنې
rwek	لهتفکره
kfup	مکعب
grok	ګازرې
drap	entrap
lwis	دمالیکولي
ksuc	محاسب
tsop	بوی
kyok	بادرنګ
nroc	قبضهکړه
jlot	دمنحلشوي
psof	دفاسفیتد
hgif	fascinate
kfim	القلي
psos	دجمناستيک
pfen	دتاييد
kcom	اقتصاد
krom	comma
tluk	wriggle
hyom	آيوډين
nwuc	حرکتدامينيتي
gjac	سقط
pcom	کپسول
dzic	پهسکښتګرکې
grun	باټو
dzot	بسپنه
hzek	منګنيز
kfot	کيبورډ
jlas	داعتباروړ
lyim	نخبه
jyen	ین
pcaf	غبرګلیندۍ
rwip	درګبي
blip	مقدس
kyoc	سببيت
lyon	بهیدونکي
flis	دیرسیدلی
nrif	ګروله
kfam	پهموقته
swes	سويټر
lwon	بشپړتيايي
drec	وتشريح
gjap	سپا
lyec	خطي
tyom	آنتيموان
pwuk	superessiveقضيه
flaf	الفا
myim	معافيتي
pcek	تښتونې
bjac	brewery
bzac	abridge
bzak	sock
twes	تلويزيون
dwut	مستند
ksom	غیبو
lyis	ځنګلونو
lwim	دالمونیم
ksok	طالع
sruc	ګړندیکړي
dlif	ددولفینانو
byik	قاتل
tfec	دقرطاسيې
hjaf	تی
ryok	پروتوکول
dwis	ډای
jlon	کولون
brus	بيروکراسي
gjak	پهکهکشان
lyip	کلينيکي
ryem	radium
href	rarefied
prok	يخچال
slep	satyr
dret	تکراريبڼه
kluk	دلرغون
dlis	idiosyncrasy
kfip	دمنلووړ
mlec	مالش
pfif	سمتياوې
nrec	دحسي
pfet	نشريه
hzoc	جوړوي
dlam	ترجيحا
nlec	anthropology
kluc	خوندور
dyet	پهکجاوو
tyif	انتقالي
krus	cower
nluc	دلمرګل
lyun	ایون
zrot	دمجرمانود
ksif	جعلي
psif	دخپریدلو
crup	تداخل
fret	موندونکي
grut	ټاکنېسرچپهکول
ksec	ټولګیوال
jric	دبرطانيي
mrop	ویف
srus	نسکوروي
gyas	نایي
floc	لهورخه
plek	شعريهعروقو
nwop	شاتخته
nrom	کنټرولر
twos	دترهګرۍ
lwok	شعار
dwet	پسلهوخته
slem	sublimate
grip	کاڼ
gwas	وا
kwok	کوبالت
gwon	oat
hdop	حرکتupriver
glam	مقعد
bwot	دغويانو
bren	دکولمود
byot	ویډیو
bjik	بایکاټ
kwim	ازموینه
cwek	هاکي
grif	چريکي
hgem	مګنيزيم
hyes	دپوهاوي
fram	درملتون
nwos	unambitious
ryap	دي.
cwim	اعتبار
klep	kelp
psec	بیرته
djic	پهټولهنړۍ
kfut	ګرځبنديز
crep	Hamburger
frim	theorem
gjas	داشتعال
hdef	ډیبیټ
ryum	دیورانیمود
pluk	ارزونه
krop	همغږي
nraf	دماليه
tyes	جامع
plip	opine
hgom	ګاما
hgus	ضريب
cwuc	بخارۍ
zret	وشمیري
nles	شنونکي
trof	intransitive
hmof	مال
hzim	bismuth
dzac	diner
psok	همږغی
blon	راټولو
djet	digress
ksum	سهم
mrup	microbe
clif	حلقه
cloc	مورفولوژيکی
tfes	caterer
gjis	جينز
jren	دساحاتو
tlep	ډیټابیس
kcup	کوپون
glot	ولټيج
glut	شمېرګر
srep	اورېښتونی
nwes	پانګه
ksef	xray
bzis	دویزې
frut	زیربنا
nyuk	firefly
dyik	detector
plec	splice
brom	bromine
plop	پلادیوم
zlik	سیلیکون
flut	ولټو
ksop	دسنګاري
gjun	شاګردان
kfok	hiccup
hpof	دجوارونينيي
hzuk	zoo
nyoc	مفهومغوره
jwak	یوګا
brim	(Ag)
kles	سرونه
mwam	کنه
fwik	firework
djas	جاز
dyim	غږیز
tsum	تنګستن
drip	dribble
lyaf	دنفقې
prom	دپروګرامونو
nrup	وتنی
hfes	انعکاسي
rwaf	chrysanthemum
dlen	لاسوند
byas	دواکسین
fron	دهيروينو
dluk	بیلتون
dyun	تشخيص
flap	دادوسیه
kfet	اوکتود
dlim	ایډیالوژۍ
prek	پارکینګ
syoc	انځور
slus	اسانتیاوی
nlos	anticlimax
mlen	selenium
pres	cortex
hlof	سلفر
nlek	اوسنياړوندمارکر
gwot	هواييډګر
mwip	دطالب
klop	cockroach
kwom	کروموم
hl6t	ليتر
nwec	بیاهم
glip	څرخيزه
nrop	دمعاشاتو
crum	هورمون
dlep	دپراختیا
frot	perforate
bwoc	سبوتاژ
fwis	پلوی
djok	مزدوج
draf	دعصري
trum	افراطي
graf	الګوریتم
lwes	ليزر
mlem	millimeter
flen	کږه
zlot	انوډ
swok	مینیو
klec	سپیستومانه
pwim	بعدلهوخته
htuf	tuna
fyis	چاڼ
lwet	حساسیت
mrem	(powerful)
jwic	ښیرازه
droc	لاریونکي
clem	يوسلو
dzik	پهدو
psem	پلازما
hjom	کروموزوم
rwuc	اوډلې
tyus	integer
klom	کيلومتره
hfos	فکس
nwek	جنتيک
jrap	screwdriver
zwas	appetizer
bwok	ګوپی
dwap	داړونی
syem	سپم
blek	سیمه
tlus	تاکتيک
pyif	نامشخص
cwoc	سميږي
mrep	ampere
hbem	ويټامين
hxan	دروازهوان
hxut	سبسايډي
hk6m	cadmium
hxin	simultaneity
txin	تیتانیوم
kxin	کيلو
klum	copulate
xlis	hourglass
hqak	syntactic
hxat	خلاقيت
hxik	eکتاب
hxas	دکارځای
bxon	بورن
dxin	inductance
hxit	چورلکه
tlum	tellurium
txit	وروستنۍنېټه
kxat	اکسيده
hvik	سرهبرابر
nluk	انالوګ
nyem	سانټی
hm6t	موليبدنيوم
hl6m	لیتیوم
ht6t	ملټيمیډیا
xlit	کالورۍ
ryop	روباټ
pxas	درمل
hxak	کورنیدنده
lwif	locative
grim	لوګارتم
hqat	mantis
qlit	ecology
xlik	sophisticate
mlep	کېنډۍ
hqit	اکتیف
kxim	کيلو
hxen	renter
hxot	overeat
kyif	copier
fwet	freeware
txet	دشمېرماشين
hs6n	پرله
hxet	eavesdrop
xrat	haircut
hqan	impound
hr6t	iridium
bxat	دانترنټد
dxet	دسرپاڼې
hxis	خړته
hxok	قوماندانۍ
hxek	رکنونو
srem	cerium
hp6t	partitive
pxik	partitiveقضيه
kxet	کیسټ
pruk	لویپلورنځی
hvit	دخوشحالۍپه
xlin	دنالیکي
frip	کوډکړې
hvep	overpay
hxon	همغږې
kxit	تیرشي
hqin	سيمينار
tr6n	دجګړوپه
ht6n	fastener
hvat	دراتلونکو
sl6s	ګراد
hn6n	neon
ts6t	اصليوخت
hvin	ساده
pxat	newsstand
myoc	رغبېلګه
ps6s	مکروني
bwek	لايک
dlok	deluxe
fraf	داوردیوال
hr6k	اثرد
txat	دغرمنۍوخت
hqon	oregano
pxun	پلوتونیوم
ks6n	workstation
slef	escalator
xrit	دهژوندمحافظ
hvut	overcrowd
xrim	yttrium
hx6t	augmentative
hqum	کارننوم
hl6n	رهبر
gron	ارګون
pxan	دپرمختيايي
hvac	dishwasher
xlan	نړيوالتوب
txon	ويولنته
xrik	ریسایکل
hxap	اواوردن
hxac	بیاروښانهکول
xyat	هپاتيت
cwep	پيسي
hxos	torus
txif	typeface
qlat	realtor
txot	دمنيپهنيمايي
hxam	milligram
pxis	pixel
pwif	مخکتنه
txam	tantalum
myek	thermodynamic
hbop	ماتیدنه
hqot	شراطو
xlic	دwheelchair
gxit	نسلوژنه
hvan	اوروژونکی
glim	gallium
pfop	ښکارهکېدل
hzum	zirconium
xlon	دتماسشمېره
qlin	nonlinear
kxam	scandium
blim	beryllium
kxik	عيارولو
nr6n	neuron
hpef	predicative
hruf	راوټر
kxan	فکټوريل
hxic	لارښود
xlip	دواليبال
dyek	وتۍ
hxop	wristwatch
qrot	neutron
nwip	نيوبيوم
hs6t	مستراح
grem	germanium
tles	metalloid
hp6k	prolativeقضيه
qyin	دتنوع
txak	بیوتیک
mlun	درول
txan	actinium
xran	astronaut
dres	نازیرل
tr6t	ناخاورينې
hk6t	octet
hxus	خلاصهسرچینه
xlat	crackpot
mraf	دځغاستېد
ts6n	دپسرليترنیمایی
ht6s	autism
nlif	ionize
txut	notability
hm6n	emitting
kxis	کلیپهنر
xrin	لاندې
xren	redirecting
bxak	ليکی
pfos	پلوهعبارت
hvis	غایطه
hd6n	مخرج
brum	boardroom
hqis	بوخته
hk6n	راټول
xyit	بدلونمهم
xyin	يوهثانيه
hxun	subsisting
hvas	رول
glok	بلاګ
hvak	meandering
pxit	IPپته
hvet	وړاندې
xram	safflower
hc6n	obviousness
qran	قران
zyen	xenon
hqas	پهقسم
bzas	blase
hj6n	غیربشري
hnof	nonremittal
txas	جوړونکو
hbum	بودیزم
ts6s	(مریي)
pxin	اجزاو
hr6n	دراشن
hxim	داوړيپهنيمايي
dxit	دژميپهنيمايي
hxaf	سپړلو
nlus	houseplant
txap	دحالتدپټې
vrit	ghostwriter
kxak	شاوخواچل
bxin	دانسانپهبدن
hqik	raincoat
hxes	Hertz
hxif	hypnothize
xras	hourly
pl6k	دشبه
dxat	مجردی
hxip	باډي
vrat	نیکرونه
hqek	دبڼېدبدلون
qrit	polarity
pxot	پوستيدفتر
hxom	بیکارهبریښنالیکونه
hqic	ريويو
lwun	اسمانيjean
hp6n	پوخوالي
dxan	ضميمه
xrak	ممثلرول
dxak	ترافيکيپېښې
hven	کانتينرونو
mwap	دطنزنوار
qlan	رنګړوند
xros	undressing
srom	نندارتون
hc6t	چټ
qrat	نسکور
hn6t	inhibition
hqet	وېبپاڼه
fres	راټوله
froc	جعل
xlak	hyperlink
vlat	volubility
dvan	disembarking
gxin	فتحه
ryes	ميمله
kxot	نښلونکو
xyan	تهاړتي
vlan	خبرتیا
ryom	thoriumatom
hluf	زوړعمر
hquk	پيچکاري
lyum	thuliumatom
tyem	terbiumatom
hp6m	praseodymium
txic	کورپاڼه
mros	motorist
dyam	rhodiumatom
pc6n	دمحاکمېشمیر
nyos	تهدرشي
pyek	پراجکټور
kxon	krypton
hxuc	راخوشيشوي
qrik	څرخېدونکېقضيه
xwin	تجربې
kxic	داورضد
hvot	دچارت
dxot	مستې
hqut	وتل
pxen	څانګې
drok	هدفماشه
flon	ګرځندهټېلیفون
txos	دمنځنيغږ
hqok	ريوندهقضيه
xwik	ناروغپهصورت
hx6n	prehodiernal
txik	دشهادتګوته
hqen	داستوونکي
mlap	ږغ
hvun	چلنجونو
hvon	زړيږي
vran	لیکرسوونکی
pfes	استاد
pwip	شاعر
hqam	تمرینکول
gxat	قانونیت
ks6t	causative
vrin	recruiter
kxip	کليپبورډ
sr6n	نهخوښوي
vlit	evaluative
tyup	اطرافو
mrom	morpheme
xron	غوږۍ
gxak	ګران
hrof	ټروجانآس
xlas	فلجکړي
dzet	redecorate
txac	تسليمشوي
xrot	دناکارولشوي
txis	DoTجدول
syif	siواحدونو
xrac	دحیرانتیا
brif	دويالارزښت
dlos	پهټرمېنلونوقضيه
txun	صفات
dvat	بدعصبي
psom	دلومړيلاس
gjek	بلکه
nlem	دډلهواحد
qret	پرچونسټور
txip	دریبرابرهټکی
dlek	پهانفرادي
lwut	دجريانداوسني
dxis	پهډراماتيکهتوګه
hs6m	سيزيم
vlak	مثلآد
hn6m	netium
kxap	مقوايي
bxan	ووځي
myem	دمیمیاشت
gxik	مدنيحقوق
hxoc	هواييځواک
xrok	coworker
kr6t	پرده
txok	اتوماتيکډولجوړشو
hxep	skateboard
srop	سمارټ
pxak	خولۍبندوو
hk6k	فلکلوريکهموسيقي
hl6k	eulersشمیر
pyom	پولونیومatom
xyam	thalliumatom
hvic	یرغلګر
lyok	locativeقضيه
xlot	پتنوسونه
txen	وهخو
kxac	ځوابيبريد
qrak	strikebreaker
hbup	لامبلوډنډ
txuk	لنډتړنه
tsef	ضربه
bxit	وېبکوربه
ksem	صرفدلوستوړ
byim	rubidiumatom
hvam	vanadiumatom
lw6n	lanthanum
frum	فلورينatom
nyom	neodymium
mlom	multalشمیر
kxas	دشخصې
xret	terabyte
hs6k	دپلټنېماشین
frus	لهپړسولو
gxan	پهکهکشانکېدجنسیت
vlas	vocalizations
glet	دګازودعصار
hvim	ډولکارېږي،
bxip	bitmap
qrin	ستوریدجندر
bvak	abessiveقضيه
pxon	پهلاسکېنشته
dvik	adessiveقضيه
dvek	agentiveقضيه
hlef	اجنټماشه
kwek	دقضيېد
kxen	عامجندر
ht6m	دحوالېورکولوفورمه
tsuf	transnumeral
hf6n	(غيراسلامي)
tc6t	مستقیمڅيز
gvik	ergativeقضيه
gxon	ټوټه
ksep	receptor
vyin	فلمتياتر
pyos	مجهولغږ
hnef	دمحدودوفعل
xwit	لومړنۍڅيز
hqim	gnomicمزاج
jlak	عمومي
vrik	وروستۍذراتو
qyan	دخیاليژونديواحد
kxaf	درڼاسرعت
xyic	دټګۍ
qyit	مهمټکی
hvek	evitativeقضيه
bvik	subessiveقضيه
hzes	درلودلقضيه
prus	دکمپیوټرویروس
ples	پروسسر
pxif	دپولیسومشر
dvak	lativeقضيه
brun	تهتللي
tsi_k	antessiveقضيه
tyum	rutheniumatom
vyak	adverbialقضيه
pxim	لومړیوزير
syum	strontiumatom
sy6n	suspiciousness
hy6n	دجندرanimate
pxac	اوانساندوستانهخوښۍ
vlin	موټردجندر
qwin	دمنرالونودجندر
hr6s	ارجاع
tf6n	تونر
xris	کارنبرسیر
hw6n	لوړې
xlen	لفظياسم
pyec	وېړېپاڼې
vlim	مجازیحافظه
bres	کلمهپروسسر
hqip	ورېځدکمپیوټری
vlic	مجازیماشین
pfam	سپیمر
dyap	ددويمېژبېد
txek	nthريښي
dxen	دمعلوماتودراايستلو
byip	کاروباریشخص
hs6c	پهځانباور
txim	اشاره
hb6t	دغونډېبدلون
hdem	ډومېننوم
dxon	دمختلفوپيښه
lwaf	فلشډرایو
sl6t	crastinalترينګلې
xyik	فلاپيډیسک
fyif	انعکاسيغږ
bvin	دکایناتودجندر
hm6p	سما
tfip	انتقاليفعل
jlen	دسيمېدجندر
xrap	خطداره
tc6n	څیړنهدجندر
sl6n	هنريدجندر
xrek	ناروغماشه
xwan	انتزاعيدجندر
dxif	مصوره
dyip	غیرمستقیموینا
zrek	exocentricقضيه
hvuk	راتازه
xwat	پهتېروperfective
hr6m	rhenium
txaf	تطبيقيږي
hmef	ودونووفعل
tx6t	متنمدير
txes	ډلهاسم
bvat	چلند
bvuk	absolutiveقضيه
ry6t	radian
vlis	مجازیحقیقت
qren	ستورودجندر
gvak	ګرامريقضيه
bxok	پک
mrum	کمپیوټرپروګرام
ps6t	عملیاتيسیسټم
hfom	phoneme
tlem	يوازېحافظهپاتېبرخه
pwam	جاسوستار
kfif	اصليbenefactive
qwit	عقلانيت
nlaf	نصبول
nwok	associativeقضيه
dzas	dissatisfy
swuk	superlativeقضيه
syos	لنډيز
kr6n	دبرېښناداوسني
dvin	inanimateدجندر
pxom	propositiveمزاج
vris	متقابلوغږ
rwos	aerosol
dr6t	distractor
ht6k	دمخابراتي
slaf	دټولنیزوشبکی
lyuk	پرلهپسېفقره
qras	آمرينو
ty6n	teminal
gwet	ژرراتلونکېترينګلې
hp6s	applicativeغږ
tsof	antipassiveغږ
ht6p	continutiveاړخ
hn6f	necessitativeمزاج
pfip	غیرفعالهستاینوم
glap	دتوکپټې
sy6k	وجوديفقره
qyat	تالکشدت
hy6t	ګرامريڅيز
vyan	تلفظ
sluf	singulativeشمیر
dvit	لهحدهزیاتموده
qyak	واحدعملاوفعل
bzik	فزیک
xlet	superlativeدرجې
hqap	حاضرستاینوم
qwat	دموادواندازه
qyik	تړونکيذراتو
sr6t	supercriticalمايع
hfem	epentheticmorpheme
tl6t	پرتوراتلونکېترينګلې
mrif	مایکروفون
pcuk	postpositionalقضيه
tfim	ناټاکليرسيیاد
fwim	ethium
ly6t	allocutiveتړون
hvap	رغښتپټه
hfep	frequentativeاړخ
bvan	توزيعيضمير
fyun	لامبوټکیشمیر
xyas	ورانوي
hvif	فعلونښلوی.
xyis	پهتېروغیرفعالهستاینوم
tl6n	مرکزيپروسسواحد
tfok	locativedirectionalقضيه
qwan	ډېرپېښېپوښتنې
