hnit	Infinitive
hles	ჰგავს
cyek	ტომარა
hjis	ნემსი
gjan	მოვლენაა
prec	მოიქცევა
drot	კონტროლირებადი
kcek	მრუდი
twic	ქათამი
brak	ბარელზე
zwat	მუდმივი
clap	მუდმივიასპექტი
tsec	ექსპერტი
bwin	შთაბეჭდილება
cwet	შეზღუდული
hbek	მცხობელი
zlin	olive
mron	van
drin	დაუთმოს
psap	გამოვლენა
gjin	დაბადებისდღე
clut	hammer
cwun	სურნელოვანი
twaf	ტრივიალური
pcot	ცხოველები
krok	თავისქალა
dlik	საკანონმდებლო
cwic	საბედნიეროდ
srun	frown
crec	განადგურება
jlan	ზღვარი
kcip	ჩემპიონი
blin	მილიარდი
ryik	ქიმიური
mlas	პულსი
flit	პილოტი
hzet	კვანძი
cwik	დიდებული
twet	skirt
mwik	ყოველკვირეული
tfis	ტექნიკური
tlon	მანქანა
cram	მაამებელი
grac	გაძლიერება
kraf	crow
trup	ატრიბუტი
hduk	hook
cruk	tiger
nrap	housekeeper
crot	გზატკეცილზე
mlip	მილიციის
hfoc	ფოტოსურათი
nres	მთლიანობის
plos	პლუს
tfam	გამჭვირვალე
nlic	ცხრამეტი
hwok	კვალიფიციური
nlen	ესსე
fyic	ეფექტურობის
hwuk	უნიკალური
hgok	ორგანული
flic	თეოლოგია
flot	float
hboc	ავალდებულებს
hwoc	witch
syot	სტუდია
cwip	შამპანური
hbes	ბანერი
lwic	გაყრა
blot	bolt
cwot	ტყვეობაში
cwam	ვენაში
prik	პასიური
hfum	ქაფი
grik	ხრეში
zrin	წინსაფარი
gren	პლანეტის
hfuc	აღდგომა
claf	თაროზე
flas	fan
hjot	ტროპიკული
hbim	თვითნებური
krek	mercury
hbec	კეთილგანწყობილი
tsaf	თვითმკვლელობა
pwas	pluck
plot	რეპორტიორი
kfak	ძალებს
blak	აივნით
hdos	stain
kwis	კლასიკური
kcos	ადანაშაულებენ
psen	საპენსიო
kres	ზმნა
hzon	monkey
srim	ხელმოწერა
glin	თავშეკავებით
mlut	notorious
myot	იმპორტი
fwac	დამფუძნებელი
troc	ლამპარი
hgaf	გრამატიკა
hyop	yacht
ksip	გადაშენდა
sres	ექსკურსია
hnup	გუმბათი
hzun	ჯიუტი
mric	muscle
gjat	მასშტაბები
hros	რუბლსშეადგენს
zrac	cowardly
tros	სადღეგრძელო
myus	მაუსი
dwac	დიალოგი
byak	თხა
htef	მკერავი
hfek	აყვავება
dzan	დააწესოს
nyon	ანონიმური
zrit	ფორმალურირეგისტრაცია
pcos	სპორტული
hjec	melt
dlas	წაშლა
mras	ქოლგა
mram	მინერალური
cwut	ზავი
hbok	duck
swun	საპნის
dwak	თოჯინა
plif	ვილა
slon	სამკერვალო
tfut	გილოცავთ
djac	შერიგება
hjas	ჩახშობა
kric	კურდღელი
kwot	დირიჟორი
gzan	გარანტია
clot	მოთამაშე
ksek	insect
psam	პოზა
mwut	owl
htem	მუდმივად
clon	ვიოლინო
dzin	რეზიდენტი
rwim	შესაბამისად
hyof	სასარგებლო
dron	dragon
dwit	აუდიტორიამტკიცებულების
sroc	ექსპორტიორი
hzot	შეწყვეტის
djik	linger
kfik	სახურავი
ryun	რეგულირება
hmes	მერი
rwac	ტექნიკა
sruk	ცირკის
sros	უმცირესობის
bzan	ბუნტის
kset	ორკესტრი
bjon	ბეკონი
hjut	შეუზღუდავი
tfen	იცავდა
zwac	მინუსი
dyin	განხილვა
myis	მუსიკოსი
mlis	გონებრივად
pret	არაადეკვატური
tsek	არქიტექტორი
hlom	lemon
ksos	ხველა
crok	თავისტკივილი
flin	ნაყოფიერების
mrun	კარპენტერი
swec	შემთხვევითი
syuk	კოვზი
blun	balloon
tcep	ცარცი
fric	განახლებასა
rwik	ვერტიკალური
rwen	თავიდანაცილების
flet	ახსნითიმტკიცებულების
pfac	გამომცემელი
srek	ძმარი
tfun	გვირაბი
pwet	თავსატეხი
gyik	მათემატიკის
fwot	fade
lwin	დაბალანსებული
jwin	ღვიძლის
bwik	sublativeშემთხვევაში
hdup	dip
hnop	მონოპოლია
bwic	წყალქვეშა
ryen	მიუხედავადიმისა,
hcem	მიწისძვრის
hbos	ლაბორატორიული
nrek	მუშაკი
ryim	რიტმს
nyic	ინტერპრეტაცია
dwas	საელჩოს
rwok	პროვოცირებას
kram	უუნარობა
ksim	დეკლარაციულიგანწყობა
clok	შოკოლადი
pcec	პრივილეგირებული
nyis	hermit
tyoc	დამთხვევა
grak	ნულიდან
zlat	ხელთათმანი
hjuk	დაჩოქება
trif	გეოგრაფია
djit	სისტემური
pson	უძლეველი
mwis	საინვესტიციო
cwec	სიტყვიერი
hdek	საერო
blik	hawk
sloc	ფსიქოლოგია
brap	ჯართი
jlat	მეკობრე
dros	დოზა
slam	ორაგული
pwun	pudding
gwik	მაგნიტური
pcop	ტუმბოს
myen	ასეთივე
ksen	ჟანგბადის
mrap	ოსტატი
tfot	სერტიფიკატი
ksus	კასეტური
trok	რიტორიკა
tloc	საფეხური
zyan	oar
nlun	შესვლა
hlop	ტელესკოპი
jlin	ორთოგრაფიული
lyut	მოღრუბლული
hsof	surf
fyik	ვისკი
klet	შედარებით
hwof	willow
hlum	camel
myet	amateur
klis	იზოლაცია
hbaf	ბიოგრაფია
gwac	ვირი
hwum	ჭორები
pwik	პერსპექტივა
pron	პრო
myes	ყოველთვიური
mwen	Reverie
kfic	დასვენება
klek	click
cwon	ოვალური
lyak	ელასტიური
kwon	ლექსიკონი
hjam	ham
rwon	ცისარტყელა
crip	საკუთარისურვილით
zwan	ხდება
srok	სარედაქციო
craf	კაპრალი
tlok	სატანკო
brip	პეპელა
tfap	გრაფიკი
jwat	ტყუპი
pros	ოპერაციული
psun	omen
clet	საცოდაობას
hbus	bamboo
dyas	ბანკირი
klun	დაგროვების
jlit	ერთსულოვანი
hdom	კოშმარი
kron	carbon
hzam	jam
cyot	მსმენელი
hmem	მუზეუმი
lwam	ანბანი
fras	scatter
psoc	punch
hgum	რეზინის
brek	brake
glit	სტაბილურობა
frun	rot
gris	აგრესიული
mroc	ხახუნის
bzit	spider
plut	კარტოფილის
glac	გაუმაძღრობით
gzac	გამრავლების
prun	დატრიალება
jlet	კალენდარი
nyim	ნომინაციაში
tlos	ტრილიონი
slut	სალათი
fwit	სასარგებლოდგანწყობა
pyen	პროგრამები
nlon	ნომინალური
dren	დემონსტრირება
drun	უკმაყოფილება
cyok	გაკვირვებით
hfop	ფეხბურთი
ryac	პარტნიორობა
gzin	pioneer
hgip	კომბოსტო
tyet	სპორტული
hdof	idiophone
hwup	ფასდაუდებელი
lwek	ბერკეტი
syec	სენატორი
jyak	განსახლება
mlim	ant
fwic	ეფექტურად
gzit	ორსული
blas	დაყრდნობა
jrin	ყოველდღე
gwak	ტერფის
drik	უცნაური
prif	ცვლადი
jwit	მრავალფეროვნება
krip	დისკრიმინაციის
ryot	awed
nwut	ტროტუარი
kcif	აქტიურად
jrak	frog
twek	გადაჭარბებულიშემთხვევაში
psot	გამოსყიდვისწესისშესასრულებლად
pfon	sponge
sluk	squirrel
nlim	irrealisგანწყობა
ksaf	სიმცირის
glak	ვულკანის
plen	წონასწორობის
kfaf	scarf
kyon	გამოყენებისათვის
jlik	გეოლოგიური
psop	პასპორტი
kfis	ვაკანსია
fyon	affinity
nram	ამორალური
hbuk	ორცხობილა
gras	trance
hyos	apprehensive
flim	ფილმი
plet	ტაბლეტი
rwam	atom
blis	vanilla
zlit	შიდსის
fyut	fastidious
crim	პირამიდის
hjif	უკანონო
crif	shyness
lwap	არფაზე
tyon	ასტრონომიის
mrim	maze
drut	აღწერილობითი
nrim	სტიპენდია
kruc	კუს
kwam	მრჩეველი
jrik	cricket
dlut	აღნიშნავს
pyot	მტრედი
dyon	ადაპტაციის
prap	ოპერატორი
bzin	სამკერდე
tyek	სამკუთხედის
trec	ხაზინადარი
nron	წყალბადის
pyet	პრინტერი
tsok	choke
zyin	ქრონიკული
slek	ველოსიპედი
jyin	საინჟინრო
ryas	გადაცემა
zrak	განახლება
nyas	მოცეკვავე
gric	მიგრაციის
zlak	არღვევს
tces	ჩოგბურთის
hjun	ქარიანი
twen	weave
kyet	კოლექციონერი
gwit	ხერხემლის
kyot	აკორდი
fwin	სიხშირე
tfuc	იკვეთება
dlet	კატალოგი
pfik	მოაზროვნე
bjet	ბიუჯეტი
trek	სტრატეგია
kros	კვარცის
gjit	მაკრატელი
gwic	შეცვლა
frik	თეორიული
tluc	პირსახოცი
pruc	საპატრულო
glic	მყინვარი
krun	სისრულე
bjin	პროგნოზი
tlaf	მონაწილეობა
tfet	მწარმოებელი
bras	გვერდითი
dwik	მოპასუხე
clec	გამონაბოლქვი
cres	ჭადრაკი
tcef	cherry
tcom	stumble
nyot	თარჯიმანი
tyok	სატვირთო
cyip	აღემატებოდა
grot	მდოგვი
bris	უკაბელო
nlam	აუქციონზე
slif	sieve
hgos	rust
swoc	ცვალებადი
jyat	გაკოტრებული
slum	islam
hjes	მოსახლეობისაღწერის
dzat	tiptoe
slun	შეაჩეროს
nwot	უწყვეტობა
gyic	გიტარა
pfas	კომპენსაცია
zyik	თუთია
blen	გამოუყენებელი
hyem	თელა
hnep	scramble
nyut	ტრიკოტაჟის
ryam	ნაცვალსახელიmarker
clim	spice
jret	სიმკვეთრე
tfon	გაღიზიანება
jwac	java
hrep	რეცეპტი
dyac	ფრენჩაიზია
myip	მეტრი
rwis	რასობრივი
hkem	comet
nwon	სიახლე
zwin	აკრძალვა
dyis	შუასაუკუნეების
mrec	sparrow
fyot	სქოლიო
mlon	საზომი
pfis	რატიფიკაცია
rwot	ორბიტაზე
hfok	frugal
glof	გოლფის
zron	ნულოვანი
hzip	zip
hwom	უსახლკარო
bjic	საღეჭი
pcim	შეასრულოს
hjip	ჩიპი
bwac	yawn
mlos	mole
mrip	ჭურჭელი
bron	ემბრიონის
ksoc	გამოქვითვა
cyum	საფუარი
jyan	jargon
plim	ქლიავი
mwet	სასაფლაოს
ryet	უმაღლესდამთავრებული
glik	სარწყავი
plap	კაპიტალისტურ
tsif	ელასტიურობას
gyak	ზვიგენი
djon	ძირითადად
nwun	ნაკითხიდაერუდირებული
cles	რეალიზმი
dris	უფრო
hkef	კაფე
blus	სასწრაფოდახმარების
blap	საფულე
bjak	ენერგიული
klim	grimace
gyac	მეცნიერი
jyit	equanimity
dzit	რეალისტური
bwak	გარეთ
dyot	რადიო
bwon	bean
fris	არაფორმალური
klut	სპეკულირება
tfek	სტეიკი
nrok	აზოტის
zyat	razor
bram	mutter
ryis	გაცნობითიხასიათის
nlip	ანალიზი
nros	კონტრასტული
hcof	undress
tfif	სტიმული
kroc	furrow
hdum	იუდაიზმი
pses	მიმღები
plok	დაკომპლექტდეს
lyet	ობიექტივი
pwek	pegativeშემთხვევაში
kfas	კიბოს
pwen	სალომბარდო
nrun	შეხსენება
clek	გაჟონვის
pcif	იმედების
glas	სირთულის
zwit	talkative
kces	საკმარისია,
crem	საცალო
grap	ხელშიჩაგდება
kwip	ჩაერიოს
dyut	ფასდაკლება
crus	იერარქია
gyet	jade
gram	snarl
kyip	lizard
nyet	pad
crop	ჩანჩქერი
glon	gallon
mrok	mosquito
fluc	თავისუფალი
dwic	გადახრა
slec	მკვლევარი
srec	იწურება
blut	ჭიდაობა
myok	მოზაიკა
tlek	plug
nruk	ინფექციური
nwoc	ამიერიდან
bjut	squat
hges	ორსულობის
twoc	სასურსათო
kyos	კომუნისტური
mrek	amaze
clip	მონანიება
pwok	prosecutiveშემთხვევაში
dwot	დიქტატორი
zyac	გატაცებული
jlic	სატელიტური
slop	slipper
ryip	პროპორციული
psim	სავარაუდო
byet	უმუშევარი
cyop	ჰობი
rwun	კრიტერიუმი
blop	ნათურა
syok	მხარდამჭერი
klos	ქლორის
lwot	ქლორიდი
byic	ბაქტერიების
lyik	წებოვანი
blok	ბიოლოგიური
jlac	feign
bret	byte
krif	სეკრეციის
blet	ბალეტი
nruc	შარდის
tsus	ნიორი
dyak	საშუალოკლასი
tcem	მაშები
cyoc	რთული
trep	მარწყვის
dlun	დაბინძურების
hlup	ალბომი
hbep	ბეისბოლის
praf	მეკობრეობის
pwis	მიმღეობის
grek	ავტოფარეხით
kruk	ყავარჯენი
hfof	ფოსფორის
rwut	სტრუქტურული
myam	გიმნაზია
krec	crane
jras	კონტრაქტორი
zrik	აცნობოს
blam	სამეჯლისო
klip	ხელოსანთა
hwef	გადაუხდელი
zlac	ბანანის
gret	გენერატორი
lwuk	ნეკნი
nyek	არცერთი
blos	ავტობუსი
sles	ცენზორი
tlif	კრამიტი
kses	ძეხვი
mwot	ტომატის
lyot	განცხადება
tsom	კალიუმის
brut	ვირტუალური
djap	ალგებრა
hjok	ზოგადი
kfen	ცნებები
pcok	ოპტიკური
bzut	ბიუჯეტის
syek	უმუშევრობის
mruc	მუხლუხა
bwas	ბრაუზერი
klif	კალციუმის
rwet	დისტანციურიბოლოდაძაბული
srif	ისტორიულიდაძაბული
hwem	სპექტრი
syom	ნატრიუმის
tyos	რწმუნებულის
jyic	მძევალი
hguk	gourd
dwun	wrinkle
swip	spike
tlec	tick
blaf	გაუპატიურება
tsem	ათეიზმის
mloc	მონიტორის
gyot	პირობითი
trop	probe
rwap	კვარტალური
hjep	გენდერული
pyim	პლატინის
dlon	ორმაგინომერი
pcep	ფილტვის
twuk	საწმენდი
tyec	tag
syup	super
trom	trolley
nyip	ადგილობრივად
glis	ბენზინზე
gjik	თირკმლის
hjos	unattended
hjuc	ნაძარცვი
swek	გადამუშავებული
psek	დარიშხანის
twok	სტატისტიკური
tsep	grasshopper
slos	სოციალისტური
nwim	სენსორულიმტკიცებულებისგანწყობა
tlop	tablecloth
trus	საკამათო
pwot	leash
djot	ნალექი
nloc	snub
mwon	მანდარინი
hjek	ჟოკეი
crom	ითანამშრომლოს
myon	პნევმონია
twec	უჭირავს
ryek	სარაკეტო
dlic	დივიდენდი
kwet	skate
bwen	შეპყრობილი
plon	გაცემის
syon	pant
djis	ციფრული
byut	bitch
hyep	ქუთუთოს
dwon	დიაგონალური
byis	ქვეცნობიერი
brec	წარბის
cyec	sneeze
hwop	watt
clus	იუმორისტული
kfun	დატვირთვის
nwum	ინდუისტი
fyim	ლტოლვილთა
cwos	სამარშრუტო
tfoc	twinge
pwon	ცილის
sraf	თვითმმართველობისდააკმაყოფილა
hbom	რევა
gyen	გენი
drim	პირველკურსელთა
trem	ამუნიცია
tsup	შეარყიოს
slok	სოციოლოგიის
kwoc	squash
bwam	ამომრჩეველთა
mlok	მობილობის
kyen	რეგიონალური
hmop	მოძრაობისაღმართზე
rwek	რეტროსპექტივა
kfup	cube
grok	სტაფილოს
drap	ხაფანგშიშეიტყუოს
lwis	მოლეკულური
ksuc	ბუღალტერი
tsop	სუნი
kyok	კიტრი
nroc	orgy
jlot	გამხსნელი
psof	ფოსფატი
hgif	აღაფრთოვანებს
kfim	ტუტე
psos	ტანვარჯიში
pfen	გადამოწმების
kcom	ეკონომისტი
krom	მძიმით
tluk	wriggle
hyom	იოდის
nwuc	მოძრაობისdownhill
gjac	miscarriage
pcom	pod
dzic	დიზაინერი
grun	bragging
dzot	დონორი
hzek	მანგანუმის
kfot	კლავიატურის
jlas	არასანდო
lyim	ელიტა
jyen	yen
pcaf	ფრჩხილებში
rwip	რაგბის
blip	ბიბლია
kyoc	causation
lyon	წყლული
flis	inflected
nrif	nibble
kfam	კვანტური
swes	სვიტრი
lwon	ევოლუციური
drec	სასექციო
gjap	სპა
lyec	წრფივი
tyom	სტიბიუმი
pwuk	superessiveშემთხვევაში
flaf	alpha
myim	იმუნური
pcek	გატაცება
bjac	ლუდსახარში
bzac	ამოკლებენ
bzak	sock
twes	ტელევიზია
dwut	დოკუმენტური
ksom	კოსმოსში
lyis	სატყეო
lwim	ალუმინის
ksok	ჰოროსკოპის
sruc	დააჩქარებს
dlif	dolphin
byik	killer
tfec	საკანცელარიო
hjaf	ძუძუმწოვარი
ryok	ოქმი
dwis	დიოქსიდი
jlon	მსხვილინაწლავის
brus	ბიუროკრატია
gjak	galaxy
lyip	კლინიკური
ryem	რადიუმის
href	rarefied
prok	მაცივარი
slep	satyr
dret	iteration
kluk	არქეოლოგიური
dlis	idiosyncrasy
kfip	მიუღებელია
mlec	მასაჟი
pfif	დაზუსტება
nrec	სენსორული
pfet	ბროშურა
hzoc	უდევს
dlam	იდეალურად
nlec	ანთროპოლოგია
kluc	გემრიელი
dyet	სედანი
tyif	გარდამავალი
krus	უშიშარი
nluc	მზესუმზირის
lyun	ion
zrot	ექსტრადიციის
ksif	გააყალბოს
psif	ემისიის
crup	გადახურვა
fret	მონახეთ
grut	ინვერტული
ksec	კლასელი
jric	მარშრუტი
mrop	მიკროტალღური
srus	განდევნონ
gyas	საპარიკმახერო
floc	ფოლკლორის
plek	კაპილარული
nwop	buttocks
nrom	კონტროლერი
twos	ტერორიზმის
lwok	სლოგანი
dwet	დროთაგანმავლობაში
slem	სულემის
grip	გრილი
gwas	ვაუ
kwok	კობალტის
gwon	შვრიის
hdop	მოძრაობისupriver
glam	ტანში
bwot	მსხვილფეხარქოსანი
bren	ნაწლავის
byot	ვიდეო
bjik	ბოიკოტი
kwim	ვიქტორინა
cwek	hockey
grif	პარტიზანული
hgem	მაგნიუმის
hyes	ცნობიერების
fram	სააფთიაქო
nwos	unambitious
ryap	rearrange
cwim	საიმედოობის
klep	კელპი
psec	ანაზღაურება
djic	მსოფლიოში
kfut	კომენდანტისსაათი
crep	ჰამბურგერი
frim	თეორემა
gjas	გაღვივების
hdef	სადებეტო
ryum	ურანის
pluk	შეაფასოს
krop	კოორდინაცია
nraf	გადასახადისგადამხდელის
tyes	ინტეგრირებული
plip	მიიჩნია,
hgom	გამა
hgus	კოეფიციენტი
cwuc	გამაცხელებელი
zret	სხვაობა
nles	ანალიტიკოსი
trof	გარდაუვალ
hmof	mall
hzim	ბისმუტის
dzac	სასადილოში
psok	მისალოცი
blon	დაახლოების
djet	გადაუხვიოს
ksum	აქციონერი
mrup	მიკრობთა
clif	helix
cloc	მორფოლოგიური
tfes	caterer
gjis	jeans
jren	განვიხილეთ
tlep	მონაცემთაბაზაში
kcup	კუპონი
glot	ვოლტაჟი
glut	კალკულატორი
srep	კიბერსივრცეში
nwes	ინვესტორი
ksef	x-ray
bzis	სავიზო
frut	ინფრასტრუქტურის
nyuk	firefly
dyik	detector
plec	splice
brom	ბრომი
plop	პალადიუმი
zlik	სილიკონი
flut	volt
ksop	კოსმეტიკური
gjun	grooming
kfok	hiccup
hpof	popcorn
hzuk	ზოოპარკში
nyoc	კონტექსტში
jwak	yoga
brim	ბარიუმის
kles	behead
mwam	yeah
fwik	firework
djas	ჯაზის
dyim	აუდიო
tsum	ვოლფრამი
drip	dribble
lyaf	alimony
prom	programmer
nrup	input
hfes	რეფლექსურ
rwaf	chrysanthemum
dlen	დოკუმენტაცია
byas	ვაქცინა
fron	ჰეროინის
dluk	შეუსაბამობა
dyun	დიაგნოსტიკა
flap	დირექტორია
kfet	კათოდური
dlim	იდეოლოგია
prek	პარკირების
syoc	კადრი
slus	ხელმისაწვდომობა
nlos	anticlimax
mlen	სელენი
pres	ქერქის
hlof	გოგირდის
nlek	მიმდინარეშესაბამისობისmarker
gwot	აეროპორტში
mwip	თვითმარქვია
klop	ტარაკანი
kwom	ქრომის
hl6t	ლიტრი
nwec	მიუხედავადამისა,
glip	ციკლური
nrop	სახელფასო
crum	ჰორმონის
dlep	დეველოპერი
frot	გახვრიტეთ
bwoc	საბოტაჟი
fwis	ფემინისტური
djok	შეუღლებული
draf	მოდერნიზაცია
trum	ექსტრემისტული
graf	ალგორითმი
lwes	ლაზერული
mlem	მილიმეტრიანი
flen	flex
zlot	ანოდი
swok	Snuggle
klec	ძაღლიდაღლილი
pwim	ნახევარიგანაკვეთი
htuf	tuna
fyis	ქარხნის
lwet	მგრძობიარობა
mrem	mainframe
jwic	გაახალგაზრდავების
droc	აქციის
clem	ჰელიუმი
dzik	ორენოვანი
psem	პლაზმური
hjom	ქრომოსომის
rwuc	რიგითი
tyus	რიცხვი
klom	კილომეტრიანი
hfos	ფაქსი
nwek	გენეტიკა
jrap	screwdriver
zwas	appetizer
bwok	ბროკოლი
dwap	ადაპტერი
syem	სპამი
blek	ვექტორი
tlus	ტაქტიკა
pyif	დაუზუსტებელი
cwoc	კარგად
mrep	ამპერი
hbem	ვიტამინი
hxan	doorman
hxut	სუბსიდირება
hk6m	კადმიუმის
hxin	simultaneity
txin	ტიტანის
kxin	კილოგრამი
klum	copulate
xlis	hourglass
hqak	სინტაქსური
hxat	შემოქმედების
hxik	eწიგნაკი
hxas	სამუშაოადგილი
bxon	ბორის
dxin	inductance
hxit	ვერტმფრენი
tlum	tellurium
txit	ბოლოვადა
kxat	იჟანგება.მისი
hvik	უერთდებიან
nluk	ანალოგი
nyem	სანტიმეტრი
hm6t	მოლიბდენის
hl6m	lithium
ht6t	მულტიმედია
xlit	calorie
ryop	რობოტი
pxas	ფარმაცევტი
hxak	საშინაოდავალება
lwif	ლოკატიური
grim	ლოგარითმი
hqat	mantis
qlit	ეკოლოგია
xlik	დახვეწა
mlep	თარგი
hqit	რადიოაქტივობა
kxim	კილოგრამი
hxen	მეიჯარის
hxot	overeat
kyif	ქსეროქსი
fwet	უფასოდ
txet	subset
hs6n	რიგითი
hxet	მოსმენას
xrat	თმისშეჭრა
hqan	საჯარიმოზე
hr6t	iridium
bxat	სიჩქარის
dxet	desktop
hxis	ექსპონენციალური
hxok	შტაბი
hxek	misplace
srem	ცერიუმის
hp6t	partitive
pxik	partitiveშემთხვევაში
kxet	კასეტა
pruk	სუპერმარკეტი
hvit	ნებისყოფის
xlin	გასულია
frip	დაშიფვრის
hvep	გადაიხადოს
hxon	სინქრონიზაციისათვის
kxit	მაქსიმალურად
hqin	სემინარი
tr6n	სტერეო
ht6n	fastener
hvat	მომავალი
sl6s	გრადუსამდე
hn6n	neon
ts6t	რეალურიდრო
hvin	გამარტივებაში
pxat	newsstand
myoc	მოდული
ps6s	მაკარონი
bwek	ქეისი
dlok	deluxe
fraf	firewall
hr6k	artifact
txat	ლანჩისდრო
hqon	oregano
pxun	პლუტონიუმი
ks6n	სამუშაო
slef	ექსკალატორიდან
xrit	მაშველს
hvut	overcrowd
xrim	yttrium
hx6t	augmentative
hqum	სახელი
hl6n	მოვაჭრეები
gron	არგონი
pxan	სარეკლამო
hvac	ჭურჭლისსარეცხიმანქანა
xlan	გლობალიზაციის
txon	ტალღისსიგრძე
xrik	მეორადი
hxap	backpack
hxac	რესტარტი
xyat	ჰეპატიტი
cwep	paycheck
hxos	torus
txif	შრიფტი
qlat	უძრავიქონების
txot	შუაშემოდგომა
hxam	milligram
pxis	pixel
pwif	ესკიზი
txam	ტანტალის
myek	თერმოდინამიკური
hbop	ჩამტვრევა
hqot	გადაწყვიტოს
xlic	ინვალიდისეტლი
gxit	გენოციდი
hvan	ცეცხლთანბრძოლა
glim	გალიუმის
pfop	პოპup
hzum	ცირკონიუმის
xlon	ცხელიხაზი
qlin	არაწრფივი
kxam	სკანდიუმი
blim	ბერილიუმის
kxik	კონფიგურაცია
nr6n	neuron
hpef	predicative
hruf	როუტერი
kxan	factorial
hxic	სახელმძღვანელო
xlip	ფრენბურთის
dyek	გამართვის
hxop	მაჯისსაათი
qrot	ნეიტრონული
nwip	ნიობიუმის
hs6t	სველი
grem	გერმანიუმი
tles	metalloid
hp6k	prolativeშემთხვევაში
qyin	ბიომრავალფეროვნების
txak	ანტიბიოტიკი
mlun	იმობილიზაცია
txan	actinium
xran	ასტრონავტ
dres	ით
tr6t	ლოგო
hk6t	octet
hxus	ღიაწყარო
xlat	crackpot
mraf	მარათონი
ts6n	შუაგაზაფხულზე
ht6s	აუტიზმით
nlif	ionize
txut	ღირსი
hm6n	ასხივებენ
kxis	clipხელოვნება
xrin	გადის
xren	გადამისამართება
bxak	bookmark
pfos	პროფრაზა
hvis	განავლის
hd6n	მნიშვნელი
brum	boardroom
hqis	შოვინისტური
hk6n	შედგენა
xyit	ცვლაგასაღები
xyin	ერთიმეორე
hxun	საარსებო
hvas	როლები
glok	წაკითხვა
hvak	meandering
pxit	ipმისამართი
hvet	გვერდით
xram	safflower
hc6n	obviousness
qran	ყურანის
zyen	ქსენონები
hqas	ფიცს-in
bzas	blase
hj6n	არასამთავრობოადამიანის
hnof	noncommittal
txas	makers
hbum	ბუდიზმი
ts6s	ჩხუბი
pxin	ინგრედიენტები
hr6n	რაციონი
hxim	შუაზაფხულში
dxit	შუაზამთარში
hxaf	გათხრები
nlus	სახლიმცენარეთა
txap	სტატუსიბარი
vrit	მწერალიმოჩვენება
kxak	სულელიგარშემო
bxin	ადამიანისსხეულის
hqik	raincoat
hxes	hertz
hxif	Hypnotize
xras	hourly
pl6k	paralegal
dxat	rashness
hxip	ანტისხეულების
vrat	shorts
hqek	სიახლოვეს
qrit	პოლარობის
pxot	ფოსტა
hxom	უსარგებლოფოსტა
hqic	რეფერენტი
lwun	blue-jean
hp6n	maturation
dxan	ვამაგრებ
xrak	მსახიობიროლი
dxak	შემთხვევის
hven	კონტეინერების
mwap	კომიკურიზოლები
qlan	ფერიბრმა
xros	ნაყვა
srom	შოურუმი
hc6t	სტატისტიკა
qrat	უკუღმა
hn6t	ინჰიბირება
hqet	ნახვა
fres	მოიძიონ
froc	გაყალბება
xlak	ჰიპერბმულის
vlat	volubility
dvan	შემოსვლის
gxin	დაპყრობის
ryes	მიმღები
kxot	კონექტორები
xyan	დელიმიტაციის
vlan	რეკლამის
ryom	თორიუმისatom
hluf	მოხუცებულთა
hquk	მიეცეს
lyum	thuliumatom
tyem	terbiumatom
hp6m	praseodymium
txic	მთავარიგვერდი
mros	motorist
dyam	rhodiumatom
pc6n	სასამართლონომერი
nyos	შემომავალი
pyek	პროექტორი
kxon	კრიპტონი
hxuc	გადარჩენის
qrik	centricშემთხვევაში
xwin	გამოუცდელობის
kxic	extinguisher
hvot	ბლოკ
dxot	იოგურტი
hqut	შესვლაგარეთ
pxen	უწყებრივი
drok	მიზანიგამოიწვევს
flon	მობილურიტელეფონი
txos	შუახმა
hqok	obliqueშემთხვევაში
xwik	პაციენტიშემთხვევაში
hx6n	წინასწარhodiernal
txik	საჩვენებელითითი
hqen	გამგზავნი
mlap	malware
hvun	suasion
hvon	გაცვეთა
vran	ფოსტალიონი
pfes	პროფესორი
pwip	პოეტი
hqam	ვარჯიში
gxat	კანონიერების
ks6t	გამომწვევი
vrin	დამსაქმებელი
kxip	clipფორუმში
sr6n	მიუღებელია
vlit	შეფასებითი
tyup	გარეუბანში
mrom	morpheme
xron	ყურსასმენების
gxak	ძვირადღირებული
hrof	trojanცხენი
xlas	პარალიზებულია
dzet	redecorate
txac	ჩაბარება
xrot	გამოუყენებელი
txis	წერტილიmatrix
syif	siერთეული
xrac	გასაკვირი
brif	ორობითი-ღირებულება
dlos	მოდალურიშემთხვევაში
txun	ატრიბუტები
dvat	ცუდი-ხასიათზე
psom	პირველიმხრივ
gjek	სხვათუ
nlem	ერთეულის-of-მასობრივი
qret	საცალომაღაზია
txip	triple-პუნქტიანი
dlek	ინდივიდუალურად
lwut	ნაკადისმიმდინარე
dxis	მკვეთრად
hs6m	ცეზიუმ
vlak	railcar
hn6m	Nerium
kxap	მუყაოს
bxan	თანამდებობიდან
myem	მაისისთვე
gxik	სამოქალაქოუფლებები
hxoc	საჰაეროძალა
xrok	თანამშრომელი
kr6t	screenshot
txok	ავტომატურად
hxep	skateboard
srop	სმარტფონი
pxak	capsდაიბლოკოს
hk6k	ხალხურიმუსიკა
hl6k	euler'sნომერი
pyom	პოლონიუმისatom
xyam	thalliumatom
hvic	შემოჭრილი
lyok	ლოკატიურიშემთხვევაში
xlot	ბინა
txen	restatement
