hnit	infinitive
hrek	വീണ്ടെടുക്കുക
hkos	തോണി
hwif	വൈസ്
tric	താൽക്കാലിക
hdep	delimitativeവശം
mwak	മരത്തൂണ്
ksot	അസ്ഥി
hnoc	തിങ്കളാഴ്ച
nlas	ചൊവ്വാഴ്ച
brac	ബുധനാഴ്ച
frap	സംയുക്തമായ
pfit	പ്രതിനിധി
pcoc	കഴുക്കോല്
lyen	പഞ്ഞിനൂൽ
swak	മുങ്ങുക
pcen	പ്രസിഡന്റ്
brit	രക്തമയമായ
hwec	ഉപരോധം
hwet	വയറ്
hlos	മുകള്ത്തട്ടിലേക്ക്
hbon	നിറുത്തലാക്കുകയും
pcon	താമ്രം
hsem	പരകോടി
lwac	വിലകുറഞ്ഞ
tsos	മത്സരം
kwen	എക്സ്ക്ലൂസീവ്വ്യക്തി
trun	താഴെയിറങ്ങുക
trut	പ്രതിമ
hrap	പീരങ്കിപ്പട
hgap	അറസ്റ്റ്
trot	താപനില
grin	അയല്പക്കം
hjak	പുണരുക
hpek	കെട്ടാക്കുക
hlus	മാന്
hwos	കിടപ്പറ
tsuc	കുറ്റിക്കാട്
pcuc	വിടുതലാക്കുക
cris	അവകാശി
clun	ഓക്ക്
hpes	അസുഖകരമായ
nlet	അപൂര്ണ്ണമായ
hrom	പ്രോഗ്രാം
pyon	പിയാനോ
swet	പേരിപ്പിക്കുക
dric	അദൃശ്യനായ
tyen	നന്നായിഅറിയപ്പെടുന്ന
hruk	ക്രൂരത
frat	നിയോഗിച്ചിട്ടുള്ള
hyoc	പ്രലോഭനങ്ങൾ
hlep	telicവശം
nrot	അന്താരാഷ്ട്ര
nret	ഉഗ്രമായി
hfif	തത്ത്വചിന്തകൻ
pfic	പതിപാദനം
hmek	സെൻസിറ്റീവ്
hfec	ക്ഷേമ
myik	മീൻ
truc	മോഷ്ടിക്കാൻ
tcop	അധരം
rwic	വിരമിക്കുക
htom	സമ്പദ്
glan	ഗാലറി
pren	സമാന്തരമായ
hlek	atelicവശം
nrak	ഭൂഖണ്ഡം
truk	മുട്ടുക
hjim	prohibitiveമാനസികാവസ്ഥ
rwat	ടൈ
hcep	കോശം
dyan	മുട്ട
jrat	കൃതിമമായ
nren	പ്രചോദനം
ksic	പ്രതിസന്ധി
tsoc	തിരച്ചില്
lwan	ഉച്ചഭക്ഷണം
hpos	ദേവദാരു
hcuf	തള്ളുക
tcus	അപേക്ഷിക്കുക
pset	നീട്ടുക
hkep	ചെമ്പ്
swis	നാവികന്
prim	സാമാജപരമായ
trip	പഹരിക്കുക
cras	ഷർട്ട്
swap	അടിച്ചുവാരുക
syet	ബാഹരേഖാചിതം
htof	കള്ളന്
clen	ചാനൽ
kwit	വ്യക്തിത്വം
klok	അധിക
hrok	പുനഃസംഘടന
hguc	ദാഹം
kcim	ഭീഷണിപ്പെടുത്തിയ
hpem	പന
psik	സ്പീക്കർ
frit	ഉമ്മറം
cret	ട്രെയ്സുകൾ
mrak	കുന്തം
syen	സമ്മേളനം
tcup	നനവുള്ള
hyek	സഞ്ചാരി
trim	വെള്ളീയം
plak	പരാതി
hyok	കോൺ
hgam	പശു
hmok	അരയ്ക്കുക
jrac	ഭൂപടം
kloc	കുപ്പായക്കഴുത്ത്
gyit	കരുതിക്കൂട്ടി
hbip	ബിയർ
mlet	വെല്വെറ്റ്
lyap	ദുരുപയോഗം
cwen	ആട്ടിൻ
bwan	അനന്തരവന്
tses	പതിമൂന്ന്
jrit	ന്യായീകരിക്കാൻ
nlak	കയ്യെഴുത്തുപ്രതി
sron	യോദ്ധാവ്
cruc	വെള്ളിയാഴ്ച
broc	ഉരസുക
dlot	ഡൗൺലോഡ്
krim	ക്രീം
pric	പിച്ച്
prut	വവഹാരവിചാരകസമിതി
hgon	മരവിച്ച
sram	പദാനുപദമായി
pfot	കലം
hlot	ആസൂത്രിതമായ
djin	നാണയം
hlok	കുതിക്കുക
hpep	ആപ്പിൾ
hwot	പിരിച്ച
dlak	ചർച്ച
brik	സബ്സ്ക്രൈബുചെയ്യുന്നതിനും
nlis	ട്രാൻസ്ക്രൈബുചെയ്യാനായില്ല
hbet	പന്തയം
pris	വൈറസ്
hjik	ആതിഥം
blit	ബാലിശമായ
hjap	മേലങ്കി
tfik	ചിന്തിക്കുന്ന
hdaf	നേടാനാവില്ല
hpop	സംഗീതനാടകം
kcaf	ഒളിഞ്ഞിരിക്കുന്നത്
kcoc	കൈമുട്ട്
hrum	കേടുപാടുതീര്ക്കുക
cyim	സംശയാസ്പദമായ
dyic	വിദ്യാഭ്യാസ
hgoc	കുഴി
drak	അവവസ്ഥ
plas	കരഘോഷം
byin	ബൈനറി
hzap	ആശ്രമത്തിൽ
nlot	കൂറ്
mrik	യന്തസംബന്ധമായ
hsop	വിജയകരമായി
crap	കെണി
kyek	കേയ്ക്ക്
nrut	വിനോദിപ്പിക്കുക
syes	സാർ
hjet	പതിനേഴ്
hjen	സ്തൈണം
hmom	തേന്
hdec	നിര്ഭാഗവശാല്
lwen	ഇതിഹാസം
slot	ചൂള
frac	വിമത
gwan	വീങ്ങുക
mruk	മെച്ചപ്പെടുത്തുക
swot	ചതുപ്പുനിലം
zlan	നേടാൻ
hnem	ആനിമേറ്റഡ്
hdes	മരുന്നുചെയ്യല്
prak	മതപസസംഗംനടത്തുക
frin	പകൃതിദൃശം
hfet	എതിർക്കാനും
cros	ഗായകസംഘം
ryon	യുക്തിയുക്തമായ
tcos	വിള
tsen	നടപടി
hwek	ചെന്നായ
nlik	നിരസനം
klap	പരവതാനി
dras	വെറുക്കുക
prop	സമൃദ്ധമായ
slim	ചൂളമടിക്കുക
hgis	ചീസ്
krut	കടിക്കുക
srot	തുണപോവുക
bjan	ചുറ്റിത്തിരിയുക
nwen	കപ്പല്വൂഹം
myas	പൊയ്മുഖം
kwaf	വികസിപ്പിക്കുക
twis	വാടകവണ്ടി
pcip	പെന്സില്
srap	പച്ചക്കറി
sren	പദര്ശിപ്പിക്കുക
tlun	നീണ്ടകാല്ച്ചട്ട
hrup	അഴിമതി
nrip	മന്ത്രിസഭാ
srup	സൂപ്പ്
jran	സര്ജന്
bjat	അനുമതിനല്കുക
gyat	ചാരൻ
hlem	സാഹസികമായ
srak	വേര്പെട്ടുനില്ക്കുന്ന
kson	സരഭാരം
cwis	വ്യാഴാഴ്ച
sret	ആത്മാര്ത്ഥതയോടെ
hraf	ട്രാഫിക്
hres	വാസ്തുവിദ്യ
hsuf	തീർപ്പ്
rwak	പിളര്പ്പ്
twon	ആഭരണം
hfus	വീണ്ടെടുക്കൽ
hkom	കോഡ്
djat	വേട്ടക്കാരന്
nlut	വാർത്താക്കുറിപ്പ്
hsef	പാമ്പ്
mris	ജനാധിപത്യം
bric	ബാറ്ററി
mlam	മെഴുക്
zran	പങ്കിടുന്നു
cron	സന്തോഷം
hzen	നീന്തുക
traf	സ്ട്രിപ്പ്
cwaf	കവര്
srip	സിഗരട്ട്
mrot	യന്തവാഹനം
swon	സദ്ധന്നസേവിക
ryak	പ്രതികരണത്തിലൂടെ
pfun	ഭാഗികമായും
blac	ബാഗ്
mret	മന്ത്രാലയം
hjon	ലൈംഗികമായ
kcok	കോടാലി
dram	വജം
kren	ഏകാന്തരക്രമത്തിൽ
tcek	പതിധനി
hdif	ഐഡന്റിറ്റി
tfas	സ്ഥാനപതി
hfot	ഉള്ക്കൊള്ളുക
lwas	മടിയനായ
hmep	momentaneവശം
kfin	എൻകോഡിംഗ്
mwin	സാങ്കല്പികമായ
hrem	കിരണം
pram	മലകയറ്റം
byac	നിലവറ
mren	അവിസ്മരണീയമായ
swen	സെനറ്റ്
kras	ശവപ്പെട്ടി
hgun	വിഴുങ്ങാൻ
nlok	ഭോഗാസക്തി
ryic	കാർഷിക
gwin	ഊഞ്ഞാലാടുക
srut	പുല്ത്തകിടി
hkes	സമുച്ചയം
hfis	രാജി
frak	ആവർത്തിച്ച്
hnom	ഗൂഢാലോചന
hcop	പൊതുമദശാല
hlec	കുരുമുളക്
mlot	മാധുരമായ
zrat	സ്ഥാനാര്ഥി
proc	രക്ഷാധികാരിയായി
flik	കുറുക്കന്
cyet	ഖേദം
hgim	ചിമ്മിനി
slet	കുറ്റിച്ചെടി
tcok	കൃതത
bjit	മുൻമരിച്ചത്
brot	മൊട്ട്
bwat	കരിന്വടം
hdus	പന്നി
gwat	ആനക്കൊമ്പ്
kret	സത്തിൽ
nwet	നിരീക്ഷകൻ
jwan	നടവഴി
nwis	നഖം
mwic	തേനീച്ച
bzat	നടൻ
gyan	വിയര്പ്പ്
zyit	എക്സിക്യൂട്ടീവ്
blic	മിഥാബോധം
pcet	അനിശ്ചിതത്വം
tsot	മടക്കുക
bwit	അതിർത്തി
tres	സമ്മര്ദ്ദം
hkof	ഉപഭോഗം
nyen	ആര്ത്തനാദം
hles	സദൃശമായിരിക്കുക
cyek	ചാക്ക്
hjis	സൂചി
gjan	പ്രതിഭാസം
prec	പെരുമാറുക
drot	നിയന്ത്രിതമായ
kcek	വളവ്
twic	കോഴി
brak	വീപ്പ
zwat	ഒൺലൈൻ
clap	ഒൺലൈൻവശം
tsec	വിദഗ്ധ
bwin	അതിസ്തുതിചെയ്യുക
cwet	അതിരുകള്
hbek	റൊട്ടിക്കാരന്
zlin	ഒലിവ്
mron	വാന്
drin	സമര്പ്പിക്കുക
psap	വെളിപ്പെടുത്തുക
gjin	ജന്മദിനം
clut	ചുറ്റിക
cwun	സുഗന്ധിയായ
twaf	പേജുകളുള്ള
pcot	വളര്ത്തുമൃഗം
krok	തലയോട്
dlik	നിയമനിര്മ്മാണസഭ
cwic	ഭാഗവശാല്
srun	മുഖംചുളിക്കുക
crec	നശിപ്പിക്കുന്ന
jlan	മാർജിൻ
kcip	ചാമ്പ്യൻ
blin	നൂറുകോടി
ryik	രാസവസ്തു
mlas	ഹൃദയത്തുടിപ്പ്
flit	പൈലറ്റ്
hzet	കുരുക്ക്
cwik	പ്രൗഢോജ്ജ്വലമായ
twet	പാവാട
mwik	പ്രതിവാര
tfis	സാങ്കേതികമായ
tlon	വാഹനം
cram	കപടമുള്ള
grac	ബലപ്പെടുത്തുക
kraf	കാക്ക
trup	ആട്രിബ്യൂട്ട്
hduk	കൊളുത്ത്
cruk	കടുവ
nrap	കാല്പൂർണിയയെപ്പോലെ
crot	ഹൈവേ
mlip	എന്നപേരിലുള്ള
hfoc	ഫോട്ടോഗാഫ്
nres	സമഗ്രത
plos	കൂടി
tfam	സുതാരമായ
nlic	പത്തൊന്പത്
hwok	യോഗമായ
nlen	ഉപന്യാസം
fyic	കാര്യക്ഷമത
hwuk	അതുല്യമായ
hgok	ജൈവ
flic	ദൈവശാസ്ത്രം
flot	ഒഴുകുക
hboc	എല്ലാസമയത്തും
hwoc	മന്തവാദിനി
syot	സ്റ്റുഡിയോ
cwip	ഷാംപെയിൻ
hbes	ബാനർ
lwic	വിവാഹമോചനം
blot	ബോൾട്
cwot	പ്രവാസികളെ
cwam	സിര
prik	നിഷ്കിയമായ
hfum	നുരയെ
grik	ചരല്ക്കല്ല്
zrin	പുറങ്കുപ്പായം
gren	ഗ്രഹം
hfuc	പുനരുത്ഥാനം
claf	ചുവരലമാര
flas	ആരാധകന്
hjot	ഉഷ്ണമേഖലയിലുള്ള
hbim	സേച്ഛാചാരിയായ
krek	മെർക്കുറി
hbec	ഷാജഹാനെ
tsaf	ആത്മഹത്യ
pwas	പറിച്ചെടുക്കുക
plot	ലേഖകന്
kfak	ചെലവഴിക്കുകയും
blak	മുകപ്പ്
hdos	കറ
kwis	ക്ലാസിക്
kcos	ബോധിപ്പിക്കുന്ന
psen	പെൻഷൻ
kres	കിയാപദം
hzon	കുരങ്ങ്
srim	കയ്യൊപ്പ്
glin	മനസ്സില്ലായ്മ
mlut	കുപസിദ്ധിയുള്ള
myot	ഇമ്പോർട്ട്
fwac	സ്ഥാപക
troc	പന്തം
hgaf	വാകരണം
hyop	കളിവള്ളം
ksip	വംശനാശം
sres	ഉല്ലാസയാത
hnup	താഴികക്കുടം
hzun	വഴങ്ങാത്ത
mric	മാംസപേശി
gjat	റിക്ടർ
hros	തടവുക
zrac	ഭീരുത്വം
tros	മൊരിക്കുക
myus	ചുണ്ടെലി
dwac	ഡയലോഗ്
byak	ആട്
htef	തുന്നല്ക്കാരന്
hfek	.ദൈവിക
dzan	ചുമത്തുന്നതു
nyon	പേരറിയാത്ത
zrit	ഔപചാരികമായരജിസ്റ്റർചെയ്യുക
pcos	സ്പോർട്സ്
hjec	ഉരുകുക
dlas	ഇല്ലാതാക്കുക
mras	കുട
mram	അയിര്
cwut	തല്ക്കാലികയുദ്ധവിരാമം
hbok	ഡക്ക്
swun	സോപ്പ്
dwak	പാവ
plif	വില്ല
slon	തയ്യൽ
tfut	അനുമോദിക്കുക
djac	രഞ്ജിപ്പുണ്ടാക്കണം
hjas	അടിച്ചമര്ത്തുക
kric	മുയൽ
kwot	മേല്നോട്ടക്കാരി
gzan	ഗ്യാരണ്ടി
clot	കളിക്കാരന്
ksek	പുഴു
psam	നില
mwut	മൂങ്ങ
htem	ശാശ്വതമായി
clon	വയലിന്
dzin	റസിഡന്റ്
rwim	യഥാക്രമം
hyof	പ്രയോജനകരമായ
dron	ഡ്രാഗൺ
dwit	ശ്രവണevidential
sroc	എക്സ്പോർട്ടുചെയ്യുന്നത്
hzot	അവസാനിപ്പിക്കല്
djik	കാരണമുള്ള
kfik	അടപ്പ്
ryun	നിയന്തിക്കല്
hmes	നഗരാധക്ഷന്
rwac	ഹാർഡ്വെയർ
sruk	സര്ക്കസ്
sros	ന്യൂനപക്ഷം
bzan	കമസമാധാനലംഘനം
kset	വാദസംഘം
bjon	ഉപ്പിട്ടുണക്കിയപന്നിയിറച്ചി
hjut	പരിമിതികളില്ലാത്ത
tfen	ന്യായീകരിച്ച്
zwac	അസൗകരം
dyin	ഓതികൊടുക്കേണ്ടതിനായി
myis	സംഗീതജ്ഞൻ
mlis	മാനസികമായി
pret	അപരാപ്തമായ
tsek	വാസ്തുശില്പി
hlom	ചെറുനാരങ്ങ
ksos	ചുമ
crok	തലവേദന
flin	ഫെർട്ടിലിറ്റി
mrun	ആശാരി
swec	വികലമായ
syuk	കരണ്ടി
blun	ബലൂണ്
tcep	ചോക്ക്
fric	ആശ്വാസം
rwik	ലംബമായ
rwen	തടയുന്നതും
flet	inferentialevidential
pfac	പ്രസാധകൻ
srek	വിനാഗിരി
tfun	തുരങ്കം
pwet	പദപശ്നം
gyik	ഗണിതശാസ്തം
fwot	മങ്ങുക
lwin	സമതുലിതമായ
jwin	കരള്
bwik	sublativeകേസ്
hdup	മുക്കുക
hnop	കുത്തക
bwic	അന്തര്വാഹിനി
ryen	പരിഗണിക്കാതെ
hcem	ഭൂമികുലുക്കം
hbos	പരീക്ഷണശാല
nrek	തൊഴിലാളിക്ക്
ryim	താളം
nyic	വാഖാനിക്കുക
dwas	നയതന്താലയം
rwok	കോപിപ്പിപ്പാൻ
kram	അശക്തി
ksim	പ്രസ്താവനമാനസികാവസ്ഥ
clok	ചോക്കലേറ്റ്
pcec	വിശേഷാധികാരമുള്ളതായി
nyis	തപസി
tyoc	യാദൃശ്ചികതം
grak	പോറല്
zlat	കയ്യുറ
hjuk	മുട്ടുകുത്തുക
trif	ഭൂമിശാസ്തം
djit	വവസ്ഥാനുസൃതമായ
pson	അജയ്യനായ
mwis	നിക്ഷേപം
cwec	വാക്കാലുള്ള
hdek	മതേതര
blik	കഴുകന്
sloc	മനഃശാസ്ത്രം
brap	സ്ക്രാപ്പ്
jlat	കടല്ക്കള്ളന്
dros	ഡോസ്
slam	സാൽമൺ
pwun	പുഡ്ഡിംഗ്
gwik	കാന്തിക
pcop	അടിച്ചുകയറ്റുക
myen	സമാനമായി
ksen	ഓക്സിജൻ
mrap	അയാളുടെ
tfot	സർട്ടിഫിക്കറ്റ്
ksus	ക്ലസ്റ്റർ
trok	വാചാടോപം
tloc	ഗ്രോത്ത്
zyan	തുഴ
nlun	ലോഗിൻ
hlop	ദൂരദര്ശിനി
jlin	അക്ഷരംവായിക്കല്
lyut	തെളിഞ്ഞ
hsof	സർഫ്
fyik	വിസ്കി
klet	ആപേക്ഷികത
hwof	വീതം
hlum	ഒട്ടകം
myet	കലാസക്തന്
klis	ഒറ്റപ്പെടുത്തല്
hbaf	ജീവചരിത്രം
gwac	കഴുത
hwum	കിംവദന്തി
pwik	കാഴ്ചപ്പാട്
pron	പ്രോ
myes	പ്രതിമാസ
mwen	reverie
kfic	വിശമകാലം
klek	ക്ലിക്കിൽ
cwon	ദീര്ഘവൃത്തമായ
lyak	ഇലാസ്റ്റിക്
kwon	നിഘണ്ടു
hjam	പന്നിത്തുട
rwon	മഴവില്ല്
crip	താഴെ
zwan	സംഭവിക്കുന്നതുപോലെ
srok	എഡിറ്റോറിയൽ
craf	സൈനികോദ്ധോഗസ്ഥന്
tlok	ടാങ്ക്
brip	ചിതശലഭം
tfap	ചാർട്ട്
jwat	ഇരട്ട
pros	ഓപ്പറേറ്റിങ്
psun	ദുശ്ശകുനമായി
clet	അരിഷ്ടത
hbus	മുള
dyas	ഡീലർ
klun	കൂന്വാരം
jlit	ഐകകണ്ഠ്യേന
hdom	പേടിസപ്നം
kron	കരി
hzam	ജാം
cyot	കേള്വിക്കാരി
hmem	കാഴ്ചബംഗ്ലാവ്
lwam	അക്ഷരമാല
fras	ചിന്നിച്ചിതറുക
psoc	പഞ്ച്
hgum	ഗം
brek	ബ്രേക്ക്
glit	ഉറപ്പ്
frun	ചീയുക
gris	ആകമിക്കുന്ന
mroc	സംഘര്ഷം
bzit	ചിലന്തി
plut	ഉരുളക്കിഴങ്ങ്
glac	കൊതി
gzac	പെരുക്കുക
prun	നൂല്ക്കുക
jlet	പഞ്ചാംഗം
nyim	നോമിനേഷൻ
tlos	ട്രില്യൺ
slut	സാലഡ്
fwit	ഉറപ്പിക്കുന്നമാനസികാവസ്ഥ
pyen	പ്രയോഗങ്ങൾ
nlon	നാമമാത്ര
dren	വിശദീകരിക്കുക
drun	അസംതൃപ്തിയും
cyok	ത്രയംബകം
hfop	ഫുട്ബോൾ
ryac	കൂട്ടുകച്ചവടം
gzin	മുന്ഗാമി
hgip	കാബേജ്
tyet	അത്ലറ്റിക്
hdof	ideophone
hwup	വിലമതിക്കാനാവാത്ത
lwek	തുലനയന്തം
syec	സെനറ്ററായ
jyak	കൊള്ളിക്കുക
mlim	ഉറുന്വ്
fwic	ഫലപ്രദമായി
gzit	ഗര്ഭിണിയായ
blas	റിലയൻസ്
jrin	എല്ലാദിവസവും
gwak	കണങ്കാല്
drik	ശിവറാം
prif	വേരിയബിൾ
jwit	വൈവിധ്യം
krip	വിവേചനം
ryot	ഗീതാലാപനമാണ്
nwut	വക്കുവഴികള്
kcif	സജീവമായി
jrak	തവള
twek	exessiveകേസ്
psot	പ്രായശ്ചിത്തം
pfon	സ്പഞ്ച്
sluk	അണ്ണാന്
nlim	irrealisമാനസികാവസ്ഥ
ksaf	ക്ഷാമ
glak	അഗ്നിപര്വ്വതം
plen	സന്തുലിതത്വം
kfaf	കവണി
kyon	ചൂഷണം
jlik	ഭൂമിശാസ്ത്ര
psop	പാസ്പോര്ട്ട്
kfis	ഒഴിവ്
fyon	സംബന്ധം
nram	ദുര്മാര്ഗിയായ
hbuk	ബിസ്ക്കറ്റ്
gras	വിവശത
hyos	വിവേകബുദ്ധിയുള്ള
flim	സിനിമ
plet	ടാബ്ലെറ്റ്
rwam	പരമാണു
blis	വാനില
zlit	എയ്ഡ്സ്
fyut	ഗദ്യശൈലിയുടെ
crim	പിരമിഡ്
hjif	നിയമവിരുദ്ധമായ
crif	ലജ്ജാശീലം
lwap	വീണയും
tyon	ജ്യോതിശാസ്ത്രം
mrim	സങ്കീർണ്ണമായ
drut	വിവരണാത്മക
nrim	പാണ്ഡിതം
kruc	കടലാമ
kwam	ഉപദേഷ്ടാവ്
jrik	ക്രിക്കറ്റ്
dlut	എസില്
pyot	പ്രാവ്
dyon	അനുകൂലനം
prap	ഓപ്പറേറ്റർ
bzin	മുദ
tyek	തികോണം
trec	ട്രഷറർ
nron	ഹൈഡ്രജൻ
pyet	പ്രിന്റർ
tsok	വീര്പ്പുമുട്ടുക
zyin	വിട്ടുമാറാത്ത
slek	സൈക്കിൾ
jyin	എഞ്ചിനീയറിംഗ്
ryas	സംപേഷണം
zrak	ഉന്മേഷംവീണ്ടെടുക്കുക
nyas	നര്ത്തകി
gric	മൈഗ്രേഷൻ
zlak	ലംഘിക്കുന്നതായി
tces	ടെന്നീസ്
hjun	കാറ്റുള്ള
twen	നെയ്യുക
kyet	കലക്ടർ
gwit	നട്ടെല്ല്
kyot	ശബ്ദവലയം
fwin	ആവൃത്തി
tfuc	ലൂം
dlet	ഡയറക്ടറി
pfik	ചിന്തകനും
bjet	ബജറ്റ്
trek	കൗശലം
kros	ക്വാർട്സ്
gjit	കതിക
gwic	മാറുക
frik	സൈദ്ധാന്തിക
tluc	തൂവാല
pruc	പാറാവ്
glic	ഹിമപ്പരപ്പ്
krun	പൂർണത
bjin	പ്രവചന
tlaf	പങ്കെടുക്കുക
tfet	നിര്മ്മാതാവ്
bras	ലാറ്ററൽ
dwik	എതൃകക്ഷി
clec	ഉപയോഗിച്ചുതീരുക
cres	ചതുരംഗം
tcef	ചെറി
tcom	കാലിടറുക
nyot	വിവര്ത്തകന്
tyok	വണ്ടി
cyip	മറികടന്നത്
grot	കടുക്
bris	വയർലെസ്
nlam	ലേലം
slif	അരിപ്പ
hgos	തുരുന്വ്
swoc	ഇടറുന്ന
jyat	നിര്ദ്ധനന്
slum	ഇസ്ലാം
hjes	കാനേഷുമാരി
dzat	ജാർഡിൻ
slun	സസ്പെൻഡ്
nwot	തുടര്ച്ച
gyic	ഗിത്താര്
pfas	ബയസ്
zyik	പിച്ചള
blen	തിളങ്ങുന്ന
hyem	എൽമ്
hnep	തൃഷ്ണകളെ
nyut	ഊടയിലോ
ryam	സർവ്വനാമംമാർക്കർ
clim	സുഗന്ധദവം
jret	മൂര്ച്ച
tfon	കളിയാക്കുക
jwac	ജാവ
hrep	പാചകവിധി
dyac	ഫ്രാഞ്ചൈസി
myip	മീറ്റർ
rwis	വംശീയവും
hkem	ധൂമകേതു
nwon	പുതുമ
zwin	നിരോധനം
dyis	മധ്യകാല
mrec	കുരുവി
fyot	അടിക്കുറിപ്പ്
mlon	അളവ്
pfis	പതിമൂന്നാം
rwot	ഭ്രമണപഥത്തിൽ
hfok	ഒതുങ്ങി
glof	ഗോള്ഫ്
zron	പൂജ്യം
hzip	സിപ്പ്
hwom	വീടില്ലാത്ത
bjic	മണ്ണ്
pcim	നിറവേറ്റുക
hjip	ചിപ്പ്
bwac	കോട്ടുവായിടുക
mlos	പെരുച്ചാഴി
mrip	കളിമണ്പാതങ്ങള്
bron	ഭൂണം
ksoc	കുറയ്ക്കല്
cyum	യീസ്റ്റ്
jyan	സാങ്കേതികപദ
plim	പ്ലം
mwet	ശ്മശാനഭൂമി
ryet	ബിരുദധാരി
glik	ജലസേചനം
plap	മുതലാളി
tsif	ഇലാസ്തികത
gyak	സ്രാവ്
djon	സ്ഥിര
nwun	സമയനിഷ്ഠയുള്ള
cles	യാഥാര്ഥത
dris	കൂടുതലായി
hkef	കഫേ
blus	ആംബുലന്സ്
blap	ഭാണ്ഡം
bjak	താമസ്സസ്ഥലവുമായി
klim	ഗോഷ്ടിച്ചിരി
gyac	ശാസ്ത്രജ്ഞൻ
jyit	socio-
dzit	റിയലിസ്റ്റിക്
bwak	സ്മോക്കിംഗ്
dyot	റേഡിയോ
bwon	അമര
fris	അനൗപചാരികമായ
klut	ഊഹിക്കുക
tfek	സ്റ്റീക്ക്
nrok	നൈട്രജൻ
zyat	കത്തി
bram	ജപിക്കുകയും
ryis	ആമുഖ
nlip	വിശകലനംചെയ്യുക
nros	വ്യത്യസ്ഥമാക്കുന്നു
hcof	വസ്തമഴിക്കുക
tfif	പോത്സാഹകമായ
kroc	കയറിട്ടു
hdum	ജൂദായിസം
pses	സീകരിക്കുന്നവള്
plok	പരിപൂരകമാണ്
lyet	ലെന്സ്
pwek	pegativeകേസ്
kfas	കാൻസർ
pwen	കാലാൾ
nrun	ഓർമ്മപ്പെടുത്തൽ
clek	ചോര്ച്ച
pcif	പരിരക്ഷകൾ
glas	സങ്കീർണ്ണതാ
zwit	ക്ഷമയറ്റ
kces	സമൃദ്ധിയുടെ
crem	റീട്ടെയിൽ
grap	പിടിച്ചുപറിക്കുക
kwip	ഇടപെടുക
dyut	കുറഞ്ഞ
crus	അധികാരശ്രേണി
gyet	ജേഡ്
gram	snarl
kyip	ഗൗളി
nyet	പാഡ്
crop	വെള്ളച്ചാട്ടം
glon	വീണേനെ
mrok	കൊതുക്
fluc	ഒഴുകുന്ന
dwic	വതിചലനം
slec	പരവേക്ഷകന്
srec	കാലഹരണപ്പെടുന്ന
blut	wrestle
myok	മൊസൈക്ക്
tlek	പ്ളഗ്
nruk	സാംകമികമായ
nwoc	ഇനി
bjut	വക്രമായിരിക്കാൻ
hges	ഗര്ഭം
twoc	പലചരക്ക്
kyos	കമ്മ്യൂണിസ്റ്റ്
mrek	അന്വരപ്പിക്കുക
clip	contrition
pwok	prosecutiveകേസ്
dwot	ഏകാധിപതി
zyac	ചിന്ത
jlic	സാറ്റലൈറ്റ്
slop	സ്ളീപ്പര്
ryip	അനുപാതത്തിലായിരിക്കും
psim	ഏകദേശമായ
byet	തൊഴിലില്ലാത്ത
cyop	ഹോബി
rwun	മാനദണ്ഡം
blop	ബൾബ്
syok	സഹായിയെയും
klos	ക്ലോറിൻ
lwot	ക്ലോറൈഡ്
byic	ബാക്ടീരിയ
lyik	പശിമയുള്ള
blok	ജീവശാസ്ത്രപരമായ
jlac	നടിക്കുന്ന
bret	ബൈറ്റ്
krif	secretion
blet	ബാലെ
nruc	മൂത്രം
tsus	വെളുത്തുള്ളി
dyak	മധ്യവർഗം
tcem	പുഷ്പങ്ങൾ
cyoc	വെല്ലുവിളിനിറഞ്ഞ
trep	സ്ട്രോബെറി
dlun	അശുദ്ധമാക്കല്
hlup	ആൽബം
hbep	ബേസ്ബോൾ
praf	പൈറസി
pwis	രൂപവും
grek	ഗാരേജ്
kruk	താങ്ങുവടി
hfof	ഫോസ്ഫറസ്
rwut	ഘടനാപരമായ
myam	കളരി
krec	കൊക്ക്
jras	കരാറുകാരൻ
zrik	അറിയിക്കില്ല
blam	ബോൾറൂം
klip	artisan
hwef	അടയ്ക്കാത്ത
zlac	വാഴപ്പഴം
gret	വൈദുതോല്പാദനയന്തം
lwuk	വാരിയെല്ല്
nyek	നിക്കൽ
blos	ബസ്
sles	ഗുണദോഷപരിശോധകന്
tlif	ടൈൽ
kses	സോസേജ്
mwot	തക്കാളി
lyot	ഓട്ടോ
tsom	പൊട്ടാസ്യം
brut	വെർച്വൽ
djap	ബീജഗണിതം
hjok	ജനറിക്
kfen	സങ്കല്പങ്ങൾ
pcok	കാഴ്ചയെസംബന്ധിച്ച
bzut	ജഗതിയുടെ
syek	തൊഴിലില്ലായ്മ
mruc	ചിതശലഭപ്പുഴു
bwas	ബ്രൗസർ
klif	കാൽസ്യം
rwet	വിദൂരഭൂതകാലവുംനാമവിശേഷണ
srif	നാമവിശേഷണചരിത്ര
hwem	സ്പെക്ട്രം
syom	സോഡിയം
tyos	ടസ്റ്റി
jyic	ബന്ധി
hguk	പാവയ്ക്ക
dwun	ചുളുക്ക്
swip	കതിരിലും
tlec	ചെള്ള്
blaf	ബലാത്സംഗം
tsem	നിരീശരമതം
mloc	നിരന്തരംനിരീക്ഷിക്കുക
gyot	സോപാധികമായ
trop	അന്വേഷണം
rwap	ത്രൈമാസ
hjep	ലിംഗഭേദം
